place,package_name,price,time,about_trip,emi
gold coast,Captivating Australia,"84,990","
                            10 NIGHTS
                        ","
	
		• Welcome to Australia! Arrive at Brisbane Airport (must arrive by 0730 Hrs), you are driven to Holt St. Wharf to board a launch for Tanglooma Resort. Check-in by 0930hrs and board the 1000hrs Tangalooma Launch to Moreton Island. Arrive Tangalooma Island Resort by 1115hrs & check-into Resort  by 1400hrs.
	
		• Have breakfast and then you may opt to head out to experience the famous themeparks of Gold Coast and visit either Dreamworld or Movieworld (Optional).
	
		• After a lip smacking breakfast, get ready to experience the next leg of your Australian Tour.
	
		• Have a hearty breakfast at the hotel.
	
		
			• Have a scrumptious breakfast and set out to discover Kuranda with Scenic Rail and Skyrail (Optional).
	
		•  Have a filling breakfast and make your way to the airport to board your flight for Sydney (Flight prices not included, available on request)
	
		
			•  Begin your day with a delectable breakfast at your hotel before you head out to tour the beautiful city of Sydney (Optional).
	
		• After breakfast, set out to proceed on a full day tour to either Blue Mountains, Port Stephens or Hunter Valley."," 5,222
                            "
vietnam,Phnom Penh City Break,"25,990","
                            2 NIGHTS
                        ","
	
		Welcome to Phnom Penh - the city retains its traditional Khmer and colonial styles with French villas and large tree-line sidewalk. Upon arrival in Phnom Penh, pick up by our local tour guide from the airport and transfer to check in hotel. This afternoon, we visit the impressive colorful Khmer-style royal palace complex build in 1866 by the Predecessors of King Norodom. Nearby is Silver pagoda (the emerald Buddha temple), where contain plenty of Buddha Statues decorated and made by gold, diamond, gemstone and silver. We stop at Independence monument and explore the National museum, a beautiful Khmer architecture building contains more than 5000 art antiques made by bronze, wood, gold, silver, copper, sandstone and others. We pass through the river-front park where 4 rivers met at a junction include mystical Mekong. Walk up to sacred hill Phnom Daun Penh - also the name of a pagoda and name of the capital nowadays. Last visit Central Market, a large market constructed in 1937 in the shape of a dome with four arms branching out into vast hallways with countless stalls of goods. Initial design and layouts are from French architect Louis Chauchon. Overnight in Phnom Penh.
		 
	Have breakfast at hotel. This morning, we visit Choeung Ek museum, where between 1975 and 1978 about 17,000 men, women, children and infants detained and tortured at S-21 were transported for the extermination. We continue to Tuol Sleng prison now is Genocide Museum, the most secret part of the Khmer Rouge regime. It’s also called S-21 (abbreviated for Security Office 21), a Khmer Rouge's premier security camp, specifically designed for the interrogation and extermination of anti-Angkor elements. Leave the relics of the bad history of Cambodia we will visit Russian market, enjoy the bustling daily activities of the locals. This afternoon, we visit to the rarely visited Silk Island. From the pier, embark a boat for the approximate 1.5 hour ride, taking in the scenic landscape as we cruise along the mighty Mekong River. On arrival, explore the island's typical Khmer village with our guide. Here, houses are built high on stilts with workshops below for resident artisans who make their living by weaving silk into stunning pieces. We will have time to wander the village and chat with the locals. Meet the families that carry on age-old traditions of hand-loomed silk dyed in brilliant colors. Observe how the silk is transformed from a cotton-like texture into thread, and try your hand at weaving on homemade spinning wheels made from recycled bicycle parts. Then browse for silk items directly available for purchase, if you wish. Return by boat across the Mekong to Phnom Penh and enjoy sunset in front of Royal Palace at the Four Rivers. Overnight in Phnom Penh.
	Morning after breakfast, transfer to airport for flight to airport for flight departure."," 1,597
                            "
vietnam,Experience Cambodia,"34,990","
                            4 NIGHTS
                        ","
	
		Welcome to Phnom Penh - the city retains its traditional Khmer and colonial styles with French villas and large tree-line sidewalk. Upon arrival in Phnom Penh, pick up by our local tour guide from the airport and transfer to check in hotel. This afternoon, we visit the impressive colorful Khmer-style royal palace complex build in 1866 by the Predecessors of King Norodom. Nearby is Silver pagoda (the emerald Buddha temple), where contain plenty of Buddha Statues decorated and made by gold, diamond, gemstone and silver. We stop at Independence monument and explore the National museum, a beautiful Khmer architecture building contains more than 5000 art antiques made by bronze, wood, gold, silver, copper, sandstone and others. We pass through the river-front park where 4 rivers met at a junction include mystical Mekong. Walk up to sacred hill Phnom Daun Penh - also the name of a pagoda and name of the capital nowadays. Last visit Central Market, a large market constructed in 1937 in the shape of a dome with four arms branching out into vast hallways with countless stalls of goods. Initial design and layouts are from French architect Louis Chauchon. Overnight in Phnom Penh.
	Have breakfast at hotel. This morning, we visit Tuol Sleng prison now is Genocide Museum, the most secret part of the Khmer Rouge regime. It’s also called S-21 (abbreviated for Security Office 21), a Khmer Rouge's premier security camp, specifically designed for the interrogation and extermination of anti-Angkor elements. Leave the relics of the bad history of Cambodia we go shopping around Russian market, enjoy the bustling daily activities of the locals. This afternoon, we transfer to the airport/bus station for flight/express bus to Siem Reap. Upon arrival in Siem Reap, pick up by our local tour guide from the airport/bus station and transfer to check in hotel. Overnight in Siem Reap.
	Have breakfast at hotel. This morning, we explore South Gate of Angkor Thom known as Big Angkor, 3km 2 walled and moated royal city and was the last capital of the Angkorian Empire, The famous Bayon Temple was an architectural muddle, in part because it was constructed in a somewhat piecemeal fashion for over a century. Terrace of the Elephants is an impressive, two and a half meter tall, 300 meter long terrace wall adorned with carved elephants and gradual that spans the heart of Angkor Thom in front of Baphuon - huge temple mountain in the heart of Angkor Thom, Royal Palace Area and Phimeanakas - impressive rite and sandstone pyramid. Terrace of the Leper King is at the north end of the Terrace of the Elephants, a double terrace wall with deeply carved nag as, demons and other mythological beings. Last visit Ta Prohm temple which is a wonderful combination of human genius and natural beauty! Giant trees have grown here for centuries! This afternoon we visit Angkor Wat temple, the Cambodia's ancient temple is one of the wonders of the oriental world. Masterpieces of decorative details as well as of architectural style, its awe-inspiring ruins survive as testament to the spectacular achievements of Southeast Asia's greatest civilization. It is a replica of the universe according to the Hindu mythology. It is composed by the Mount Meru, surrounded by the continents and the oceans. Its extraordinary bas-reliefs, describe some Khmer epics and myths. Angkor Wat's five famous towers rise into the sky, a geometrical arrangement of numerous galleries, adorned with beliefs and the stone images of celestial Apsara dancers, as well as portals, chambers and courtyards. Overnight in Siem Reap.
	Have breakfast at hotel. This morning, we visit the ""Les Artisans d'Angkor - Chantiers Ecole"" the Finest Authentic Khmer Arts and Crafts. Lunch at local restaurant. This afternoon we visit Floating Villages, located 10 kilometers south of Siem Reap. Take a ride in a traditional wooden boat on the Tonle Sap, the ""Great Lake"" of Cambodia and the largest in Asia. Here we will see plenty of examples of the Khmer way of life on the Tonle Sap. Then visit Wat Bo, a highly respected pagoda founded in the 18th century, contains very unique wall paintings of the Reamker (Ramayana) that are said to be from late 19th century. We continue to one of the city’s lively open markets, Psar Chars, also called the “Old Market”, where anything and everything is for sale. Overnight in Siem Reap.
	
		Have breakfast at hotel. Check out. Free until time transfer to airport for our departure flight.
		 "," 2,150
                            "
vietnam,Beautiful Vietnam,"17,990","
                            3 NIGHTS
                        ","
	
		
			Xin Chao! Welcome to Saigon (now known as Ho Chi Minh City) – the most hectic and business city of Vietnam. Upon arrival at the airport, welcomed by the local tour guide and transfer to the city center to check in hotel.
			 
			Afternoon, we start the city tour at the Reunification Palace, the witness of the fierce Vietnam War ended in 1975. The grand building today is a Museum and Hall of official receptions. Nearby the Palace is the colonial-styled Central Post Office, one of the city’s major landmarks. Have a walking tour on Nguyen Hue street to take the photos of the Opera House (outside) and the Ho Chi Minh Committee (outside). From here, walking to Ben Thanh Market one of the most typical symbol of Saigon to experience the daily life of the locals and do shopping the hand-made goods there. Overnight in Saigon.
			 
	
	 
	
		Have breakfast at hotel. Picked up at hotel and drive to My Tho the homeland of coconut and family factories with local products like coconut candy, rice paper,… Upon arrival, embark on the boat cruising on the mighty Mekong River viewing the life to the local people live along the banks. We stop at one of 4 island in the area for sightseeing. Enjoy the fresh tropical fruits served in the heart of the garden accompanied by traditional southern Vietnamese folk music at the plantation. After that you will embark on the small boats rowed the the local people thru the small cannels with water coconut tree to visit the local factories. There you will taste the honey tea and see the local people produce the coconut candy milk and of course you also can try it or stroll in the garden where the locals feed honeybee. After that enjoy the horse-cart trip through the tranquil road of the village. We continue getting on the big boat to visit the vast area. Enjoy your light lunch at a local restaurant nearby Mekong River with the Elephant Ear fist. Afternoon, drive back to Saigon with stop to visit Vinh Trang pagoda, a famous pogoda in the area that its architecture is a mix of Chinese, Cambodian, and French culture. Drop off at your hotel and overnight in Saigon.
	
		
			Have breakfast at hotel. Morning pick up at hotel to visit Cu Chi Tunnels, one of the few remaining monuments to the Vietnam War. Beneath the ground lie 200 km of tunnels, dug by hand and inhabited by the forces of the Vietnamese guerillas during the conflict. At its peak, prior to the Tet Offensive in 1968, the tunnel complex was base to almost 10,000 troops. To this day, it remains one of the most impressive examples of how fierce the war used to be. You even can try to crawl some dozens of m on the tunnel underground to have the real experience. Return to Saigon and drop off at your hotel.
			 
			Afternoon, your free time for shopping (no service provided) in the downtown where you can choose many lovely stuff at the very reasonable price. A few places to be mentioned to visit during your shopping is Ben Thanh Market – the center and typical market of Saigon; Saigon Square where is a few minutes walking from Ben Thanh Market; An Dong Plaza and its nearby Market; or Diamond Plaza if you are seeking the high qualified and brand name goods. Overnight in Saigon.
			 
		 
	
		
			Breakfast at the hotel. If your flight is in the afternoon, you will have a half day more for the sightseeing and shopping before the departure till check out time and transfer to the airport for the departure flight back to your sweet home.
			 
			
			 "," 1,105
                            "
vietnam,From Saigon to Siem Reap,"42,990","
                            6 NIGHTS
                        ",," 2,642
                            "
vietnam,North & South Vietnam,"36,500","
                            6 NIGHTS
                        ","
	07:45 - 08:15 : Pick up at your hotel (in Hanoi Old Quarter area only) and depart for Ha Long City.
	 
	12:30 : On arrival at pier, you will board your Royal Palace Cruise and you are warmly welcomed by professional and friendly crew.
	
	 
	14:30 : Keep cruising to the most beautiful parts of Halong Bay. This is the best time to relax after lunch and enjoy your privacy, capturing stunning photos of the legendary bay.
	 
	15:30 : Small tender brings you to visit Titop island, hiking to the top of the island from where tourists can capture panoramic view of Halong Bay.
	 
	16:30 : Kayaking & swimming
	 
	18:00 : Join the sunset party on the sundeck in warm and romantic atmosphere, making friends with other members in the group, enjoy fresh local fruit, listening soft, light music, wearing traditional costumes for kings, queens and mandarins.
	 
	19:00 : Enjoy the special dinner cooked by our professional chef.
	 
	20:30 : The moment you choose your own way to relax after dinner, listening to music, singing karaoke, relaxing on the sundeck, squid fishing available for entertainment during the night time.
	06:00 – Take photos of sunrise, morning exercise with our Tai Chi master, a perfect healthy way to start a new day.
	 
	07:00 – Enjoy your breakfast, coffee, tea, fruits.
	 
	07:45 – Visit Surprising Cave – the most beautiful one in Halong Bay.
	 
	09:00 – Back to Royal Palace Cruise for check-out. Keep cruising towards Ha Long Bay, passing by hundreds of islands and islets with different shapes depending on your imagination.
	 
	10:00 – Cooking class opened right on the cruise.
	 
	11:00 – Farewell lunch served on the cruise before you arrive at harbor.
	 
	12:30 – Get on the bus to Hanoi. 16:30 – Transfer you back to your hotel.
	 
	"," 2,243
                            "
vietnam,A Glance of North Vietnam,"25,990","
                            4 NIGHTS
                        ","
	
		Xin Chao! Namaste! Welcome to Hanoi
		Meet at the airport and private transfer to the hotel (standard check in time 2:00pm)
		Overnight in Hotel
		 
	
		Morning Tour on Mon, Wed & Fri
		Pick up at your hotel. Then visit the Ho Chi Minh Mausoleum to explore the architectural and historical aspects
		of Uncle Ho’s final resting-place. Just next door
		is Ho Chi Minh’s house on stilts and lying to one side of the Mausoleum is the One Pillar Pagoda, which was
		founded by King Ly Thai To in 1049 - the structure has become an important symbol for the people of Hanoi.
		Then continue on to the Buddhist Tran Quoc Pagoda at West lake (One of the oldest pagodas in Vietnam).Then
		visit Bat Trang pottery village.
		 
		Evening Tour on Sun, Tue, Thu & Sat
		After lunch, proceed to visit the Ethnology Museum, the Literature Temple and Quoc Tu Giam, see Vietnam’s
		first university, constructed in 1070 - it’s gardens and well-preserved architecture will offer a relaxing glimpse
		into Vietnam’s past. Take you past Hoan Kiem Lake to see the peaceful waters, and the beauty of Ngoc Son
		temple. At the end, journey through Hanoi’s Old Quarter, where you’ll then have a chance for some shopping
		and exploration. Tour ends around 15h30 - 16h00
		 
	
		07:45 - 08:15: Pick up at your hotel (in Hanoi Old Quarter area only) and depart for Ha Long City. 12:30 - On
		arrival at pier, you will board your Royal Palace Cruise and you are warmly welcomed by professional and
		friendly crew.
		13:00 - Check-in cabin and enjoy specially prepared lunch while cruising through most beautiful parts of the
		magical bay with thousands of amazing limestone islands emerging from emerald water. Sailing with Royal
		Palace Cruise in very tranquil route, exploring the exotic beauty of the legendary Bay, a feeling in paradise will
		come to you.
		14:30 - Keep cruising to the most beautiful parts of Halong Bay. This is the best time to relax after lunch and
		enjoy your privacy, capturing stunning photos of the legendary bay.
		15:30 - Small tender brings you to visit Titop island, hiking to the top of the island from where tourists can
		capture panoramic view of Halong Bay.
		16:30 - Kayaking &amp; swimming
		18:00 - Join the sunset party on the sundeck in warm and romantic atmosphere, making friends with other
		members in the group, enjoy fresh local fruit, listening soft, light music, wearing traditional costumes for kings,
		queens and mandarins.
		19:00 - Enjoy the special dinner cooked by our professional chef.
		20:30 - The moment you choose your own way to relax after dinner, listening to music, singing karaoke, relaxing
		on the sundeck, squid fishing available for entertainment during the night time.
		 
	
		06:00 – Take photos of sunrise, morning exercise with our Tai Chi master, a perfect healthy way to start a new
		day.
		07:00 – Enjoy your breakfast, coffee, tea, fruits.
		07:45 – Visit Surprising Cave – the most beautiful one in Halong Bay.
		09:00 – Back to Royal Palace Cruise for check-out. Keep cruising towards Ha Long Bay, passing by hundreds of
		islands and islets with different shapes depending on your imagination.
		10:00 – Cooking class opened right on the cruise.
		11:00 – Farewell lunch served on the cruise before you arrive at harbor.
		12:30 – Get on the bus to Hanoi. 16:30 – Transfer you back to your hotel.
		*The cruise program vary change without prior notice
		 
	
		Have breakfast at hotel. Free time for shopping on your own budget till transfer to the airport for flight back home.
		 "," 1,597
                            "
brisbane,Discover Queensland (Land Only),"94,990","
                            9 NIGHTS
                        ","
	
		
			
				
					
						
							
								• Arrive at Brisbane International Airport. You will be transferred by coach to your respective hotel. Check-in to your hotel and freshen up. 
								• Today you visit the most iconic landmark on the South Bank - the Wheel of Brisbane that can be seen along the river’s boardwalks from miles around. It’s a great way to get up high and take in unparalleled 360-degree views of the city. Hire a Uber and ride from your hotel to explore Brisbane’s prime lifestyle and cultural destination. Here, you can explore its endless lush parklands, fun eateries, and enjoy stunning views of the river. You can also visit the Eat Street North shore with great live music and street food on every Fridays, Saturdays & Sundays. This street consists of 180 dining and entertainment places offering enchanting views of the river and the city; some of them housed in colorful shipping containers. Do visit Howard Smith Wharves, under the Story Bridge for dining with a view of the Story Bridge, and Fish Lane to explore some of the best restaurants and cafes with quirky laneway street art.
								• After a lovely dinner, return to your hotel for your overnight sleep
								(Please note, arrivals to be b/w Fri-Sun for the Eat street experience)
	• Wake up to a beautiful day. Have a hearty breakfast at your hotel and get ready for a full day tour of Brisbane - Australia's third largest city and the capital of Queensland.
	• Begin the day with exploring the sights of Brisbane. With this guided tour get a taste of Brisbane’s history, vibrant CBD and cafe club culture, Explore it's Hip Laneways (Burnett lane, Winn Lane,Fish lane), heritage buildings and architecture Brisbane City Hall, St Stephens Cathedral and Treasury Casino & Hotel. Then proceed on a River Cruise with Devonshire Tea and Commentary. Learn the secrets of the longest river in southeast Queensland which empties into Moreton Bay. Enjoy a lunch (on own) overlooking the river at Southbank Parklands. Covering 17 hectares of riverfront land, the Parklands feature free swimming facilities, walking tracks, licensed picnic areas and more. It is also home to a year-round calendar of events and plenty of eateries, including the award-winning River Quay. Your next stop is Mt Coot- tha to take in the panoramic views of the city and get glimpses of the surrounding region of Moreton Bay.
	• Later in the evening, return to the hotel for some rest and relaxation. Overnight stay in Brisbane.
	• Have a hearty breakfast at your hotel and get ready for a full day of exploration. 
	• Take the scenic trip to Australia Zoo on the famous Sunshine Coast, home of the Crocodile Hunter. It’s a must-see if you are holidaying with children. Australia Zoo attracts both Australians and international tourists alike. The zoo is home to more than 1200 animals with a wildlife preservation and conservation hospital. You can watch the daily shows held here and check out the majestic species such as Bengal Tigers, Sumatran Tigers and the Red Pandas from South East Asia. The giraffe, cheetah and rhinos on the African Savannah are a treat to watch. The Zoo also manages the largest and most successful crocodile research project in the world. Do not forget to visit the Bindi’s Island. This is a recently opened place where you can get up-close with species such as the giant Aldabra tortoises, ring-tailed lemurs and colourful macaws. 
	• After an exciting day, head to the hotel for dinner (own expense) and a good night’s sleep
	• Wake up to a wonderful day, prepare for the next leg of your Australia package. After a filling breakfast, check-out of the hotel to catch your flight to Hamilton Island (Flight prices not included, available on request).
	• On arrival, you will be escorted to your respective hotel where you will check-in and spend some time relaxing. You can either spend the day at leisure or choose from the optional activity planned for today – a half hour sunset sail (Optional) on a custom designed and spacious catamaran. On board you can watch the sunset over the horizon as you enjoy complimentary beverages and light nibbles. Relax and unwind with a glass of champagne or wine as you soak in the spectacular views of the Whitsunday Islands. Perfect for those wishing to experience the spectacular scenery as the sun drifts below the horizon, still leaving you plenty of time to enjoy your evening on Hamilton Island. Listen to our local skipper giving an insight into the history and heritage of the area.
	• Head back to the hotel for a tasty dinner and a good night’s sleep.
	(Please note, that some of these are only suggested activities and are not included in the package)
	• Wake up and get fresh. Today invigorate your morning by choosing to have your morning meal with Australia’s most cuddly iconic animal - the koalas (Optional). We will take you to the WILD LIFE Hamilton Island that includes a buffet meal. Spend your morning lazing around with the koalas along with enjoying a tasty spread of bacon, pancakes, eggs, sausages and lots more. Explore the area and click pictures with the kangaroos, dingoes, etc.
	• After breakfast, board a Whitsundays vessel at Hamilton Island Marina for a Whitsunday Islands and Whitehaven Beach cruise. Enjoy the spectacular views of the world famous Whitehaven Beach along with your tea served onboard. The 7km long stretch of crystal clear waters and white silica sand at the Whitsunday Islands is a sight to behold. You can get down at the beach and spend time wandering along the beach or swimming in the azure waters.
	• You will be transferred back to Hamilton Island where you can spend the rest of the day at leisure. Overnight stay in Hamilton Island.
	(Please note, that some of these are only suggested activities and are not included in the package)
	
		
			• Have your breakfast by the beach admiring the morning sun and sea. Today, you can spend the day in the comfort of your room or take a full day tour to the spectacular Great Barrier Reef (Optional).
			• One of the world’s seven natural wonders, the Great Barrier Reef is the largest coral reef in the world. This UNESCO World Heritage Site stretches across 2000 km of coastline and is one of the most famous attractions of Australia. To explore this natural wonder, you will board a Whitsundays Reef vessel and cruise through the Whitsunday Islands en route the Hardy Reef. Enjoy spending your time on the reef pontoon where you can sit on the undercover seatings, and sundecks. There are also freshwater showers and changing rooms to freshen up. The platoon offers a wide range of activities for you to indulge in, such as semi-submersible rides and underwater viewing chambers for coral watching. You can snorkel or SCUBA dive in the crystal clear waters. A helicopter flight (Optional) is also available to give you a bird’s eye view of the iconic Heart reef. Your lunch will be served on board.
			• In the evening, you will be transported to the Hamilton Island Marina, from where you head back to your hotel for some rest and relaxation. Overnight stay in Hamilton Island.
			(Please note, that some of these are only suggested activities and are not included in the package)
	• After breakfast, check out from the hotel to catch your morning flight to Gold Coast (Flight prices not included, available on request). On arrival at OOL (Gold Coast Airport), you will be transferred to your respective hotel. Check-in at the hotel and spend the day at leisure.
	• In the evening, head to the SkyPoint Observation Deck to enjoy the sunset along with the 360-degree views of the Gold Coast, including the Surfer’s Paradise, hinterlands and the beyond. The SkyPoint in Gold Coast is located in the 5th tallest residential building in the world - Q1 which is 230 meters tall. The SkyPoint is situated on the 77th and 78th levels and a lift to these levels is a swift 43 seconds ride. Admire the views from Byron Bay to Brisbane at Australia’s only beachside observation deck in Gold Coast. This is a must-see attraction. You can also opt for a trip to iFLY (Optional) to get a taste of what it feels like when you jump from a plane, but without actually jumping off one. This place is run by qualified instructors who will guide you. You need to simply lean into the wind inside a giant glass tunnel, and the air will lift you up making you float. It is an incredible experience and a must for adrenaline junkies.
	• After an exciting day, be sure to explore the happening nightlife and fantastic culinary scene of Gold Coast. You can explore diverse places from old school taverns to sophisticated lounges to cocktail bars to breweries. If you like partying until the sun rises, there are many nightclubs for you to choose from. Many places host fine dining and nightclubs together. Surfers Paradise is the hub of Gold Coast’s nightlife, but it also houses many family friendly and al fresco dining areas. Broadbeach is known for its street food and lounge bars, Marina Mirage and Tedder Avenue Main Beach offer classy dining and various lounge bars. James Street is family friendly along with having a hipster vibe. The Esplanade in Coolangatta is famous for serving Thai to modern Australian cuisine along with cold beer and fancy cocktails by the beach.
	• Return to your hotel in Gold Coast for the overnight stay.
	(Please note, that some of these are only suggested activities and are not included in the package)
	• Rise and shine to a wonderful morning and have a hearty breakfast at the hotel. On this day, you experience premium Broadwater Adventure ride by Paradise Jet Boating (Optional). The ride includes 360 degree spins, power slides, beach buzzing, high speed drifting and other exciting manoeuvres. It is a 55-minute ride that consists of a mix of adventure and sightseeing.
	• You then get ready dropped at SeaWorld (Optional) for a magical experience watching the gentle marine animals like the whale, penguins, dolphins, seals, etc. You are sure to be captivated by these amazing entertainment options and water-based rides at Sea World which ends with the Fire Truck Tour(Optional), an authentic water hose shooting experience. You can enjoy a sightseeing tour of the Main Coast and Surfer’s Paradise enroute your return to the hotel.
	• Overnight stay at the hotel.
	(Please note, that these are only suggested activities and are not included in the package
	• Have your breakfast at the hotel and get ready for a day filled with adventure.
	• Today, a Southern Cross 4WD Tour coach will pick you up for a half day tour of Mt Tamborine. Here you get to walk on forest trails, have delicious morning tea and go on a guided rainforest walk to a waterfall. There are wine tasting tours and a Gallery Walk for art lovers. Your guide will keep an eye out for wildlife, tell you about the area and show you how to throw a boomerang. This tour is ideal for anyone with limited time.
	• After this, you have the option to get dropped off to Movieworld (Optional,return on own) where movie magic happens every day! Be lost in the world of fun and fantasy, experience thrilling adventure rides; meet your favourite superheroes and movie stars in Warner Bros. Movie World. Grab your laser glasses, start a thrilling battle in Justice League 3D - join the league, save the world. Ride the Green Lantern coaster and get the thrill of your life when you take one of the steepest drops in the world, Ride the DC Hyper Coaster, the Longest, fastest and tallest in the southern hemisphere. Join more fun activities in Superman Escape or Batwing Spaceshot. There are other uncountable such rides that you can choose from. Watch plenty of live shows throughout the day and enjoy movie character experiences. Warner Bros. Movie World is truly a thrilling Hollywood experience in the Gold Coast.
	• Else you will be dropped to your hotel in the afternoon which gives you ample time to relax and pack your luggage for tomorrow’s flight home.
	(Please note, that some of these are only suggested activities and are not included in the package)
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport for your onward flight.
	Tour Ends."," 5,837
                            "
brisbane,Spectacular Queensland - Land Only,"88,990","
                            9 NIGHTS
                        ","
	
		
			
				
					
						
							
	
	
	
		
	
	Tour Ends."," 5,468
                            "
myanmar,Vibrant Myanmar,"31,999","
                            4 NIGHTS
                        ","
	
		On arrival at Yangon International Airport, you will be transferred directly to your hotel. (Airport to Hotel will take approx 45 minutes). You will be served with juices/water bottles on the way. Check-in at the hotel and get freshen up and enjoy Lunch (on your own). Later in the afternoon, visit Chauk Htat Kyi - reclining Buddha statue, Bogyoke Market (Scott Market) - one of the oldest markets in the country. In the evening, visit the Shwedagon Pagoda (entrance fee to be paid directly) - the most popular landmark in the country. In the late evening return to the hotel and stay overnight at Yangon.
		 
		 
	
		After an early breakfast, travel directly to the capital of Myanmar """"Nay Pyi Taw"""". Naypyitaw is the modern capital of Myanmar (Burma), north of former capital, Yangon.
		 
		After reaching Naypyidaw, you will be able to enjoy a Safari ride at the Naypyidaw Safari Park (entrance fee to be paid directly). In the evening, visit the Uppatasanti Pagoda (entrance fee to be paid directly) - the pagoda houses a Buddha tooth relic from China. In the evening transfer to the hotel and stay overnight at Naypyidaw.
		 
		 
		 
		Later, in the evening, check in to the hotel, relax and stay overnight.
		 
		 
		 
	
		After an early breakfast, head out for an excursion to visit the famous Golden Rock Pagoda (entrance fee to be paid directly) also known as Kyaikhtiyo Pagoda. Later check in to the hotel and stay overnight at Bago.
	
		
			After an early breakfast, set out for half day sightseeing of Bago and then travel to Yangon. It will take around 1.5 hours to travel a total distance of 75 kms.
			 
			Visit Kyaikpun Pagoda, Kanbawzathadi Palace, Shwemawdaw Pagoda - built in the same design as Shwedagon Pagoda and is supposedly the tallest Pagoda in the country. On the way, you will be able to visit the Htauk Kyant Memorial-built in the memory of the fallen soldiers of World War. Later in the afternoon, arrive Yangon. Check in to the hotel and stay overnight at Yangon.
			 
			 
		 
	
		After breakfast, check out of the hotel and head directly to the airport for your onward return journey home.
		 "," 1,966
                            "
brisbane,Fully Loaded Brisbane & Gold Coast (Land Only),"65,990","
                            6 NIGHTS
                        ","
	• Rise to a beautiful day and Savour a hearty breakfast.
	
		• Enjoy a delicious breakfast and set out to explore all that Brisbane has to offer.
	• After a lovely breakfast at the hotel, prepare for the next leg of your Australian tour.
	 
	• Check-out from your hotel and and make your way towards your Gold Coast Hotel.
	 
	• Arrive Gold Coast, transfer to hotel. Check-in at the hotel and relax today. The city has always been a high-profile tourist destination, primarily because of its amazing beaches, including the famed Surfers Paradise. With its sunny climate, shimmering skyscrapers, numerous theme parks, vibrant nightlife and thriving, subtropical hinterland of rainforest, Gold Coast has something for everyone.
	 
	• The evening is free to enjoy the beautiful beaches of Gold Coast. You can opt for Paradise Jet Boating – a “must do” adventure activity on the Gold Coast. Experience full 360° spins, high speed drifting, incredible beach buzzing and other exciting manoeuvres as you explore the Gold Coast’s unique waterways.
	 
	• Overnight stay at the hotel
	(Please note that this is an optional activity and is not included in the package price)
	• After a lip-smacking breakfast at the hotel, get ready to experience the energy of Gold Coast.
	 
	• Proceed to visit Movie World - where movie magic happens everyday! Be lost in the world of fun and fantasy, experience thrilling adventure rides; meet your favorite superheroes and movie stars in Warner Bros. Movie World. Grab your laser glasses, start a thrilling battle in Justice League 3D - join the league, save the world. Ride the Green Lantern coaster, and get the thrill of your life when you take one of the steepest drops in the world. Join more fun activities in Superman Escape or Batwing Spaceshot. There are other uncountable such rides that you can choose from. Watch plenty of live shows throughout the day and enjoy movie character experiences. Warner Bros. Movie World is truly a thrilling Hollywood experience in the Gold Coast.
	 
	• Next up, head to Paradise Country. The whole family will love the variety of activities, shows and experiences that a day on the farm can bring. There’s so much to do and see here that you’ll want to visit more than once.
	 
	• Overnight stay at the hotel
	(Paradise County is included as a complimentary experience only for a limited time, else would be available at an additional cost)
	 
	• Enjoy a scrumptious breakfast at the hotel. 
	 
	• Proceed to visit Seaworld to view a water world of fun and adventure. Enjoy the amazing dolphin show and celebrate the sunny weather, the sea, and the beautiful surf, and even get the chance to dive below the waves to experience unforgettable moments with unique water animals. Be friends with the breathtaking marine life, and see polar bears, seals, penguins, and dolphins. Also view some unique shows here, where you could join Dora, the explorer to find her friends, or ride the thrilling Storm Coaster. During the Jet Stunt Extreme show get your adrenalin rushing.
	 
	• Enjoy a scenic tour over the stunning Gold Coast and beautiful hinterland with a scenic flight. Enjoy a 5 minute joy flight that will give you a bird’s eye view of Sea World and Sea World Resort, then north around the stunning Southport Seaway to the Southern tip of Stradbroke Island.
	 
	• Overnight stay at the hotel."," 4,055
                            "
brisbane,Mesmerising Australia,"84,990","
                            10 NIGHTS
                        ","
	
		
			
				
					
						
	 
	
	
		
	
		
			
	 
	 
	
		
			
				
	
		
			
				
					
	 "," 5,222
                            "
