place,package_name,price,time,about_trip,emi
switzerland,European Escapades (Land Only),"85,990","
                            9 NIGHTS
                        ","
	• Arrive in Amsterdam - one of the most popular cities of Europe, replete with gorgeous architecture, fashion and food.
	• Once you arrive at the airport, private transfer to hotel
	• Spend the day relaxing and taking in the breath-taking sights this colourful city has to offer
	• Overnight stay at the hotel
	
		• Wake up and grab a delicious breakfast at the hotel
		• Head to your Amsterdam Hop On Hop Off City Tour on seat in coach basis. Tour to explore the vibrant city. The tour takes you from the Central Station all the way up to Anne Frank House, passing by iconic places such as the Royal Theatre Carré, the Jewish Cultural Quarter, and the Artis Royal Zoo, and even the Gassan Diamonds Jeweler. This bustling capital of Netherlands never ceases to disappoint. This tour allows you stop near top attractions, historical museums, monuments and of course the distinctive canal belt of Amsterdam. Don’t miss delights like the Van Gogh museum, the Heineken Brewery and the Flower Market. The tour covers all aspects of Amsterdam: culture, history, and night life. 
		• Overnight stay at hotel
	 
	
	• Check-out from your hotel and make your way to Amsterdam train Station for your train to Frankfurt (Train prices not included, available on request)
	• Arrive Frankfurt, make your way to hotel. Check-in at the hotel and relax today. 
	• This large metropolis houses everything from modern skyscrapers to ancient Gothic structures. History and art museums are a plenty in Frankfurt. An impressive combination of restaurants serving your favourite food, lush parks with a serene atmosphere perfect for relaxing and centuries-old architectural wonders worth–seeing makes the city a must-visit in Germany. 
	• Overnight stay at the hotel
	 
	
		
			• Good morning! Breakfast is ready and served at the hotel
			• Today, you will experience Frankfurt in a Hop On Hop Off Tour of the city. See all there is to see in Frankfurt, one of the most breath-taking cities in Germany due to its masterly combination of ancient landmarks with a sleek and modern cityscape. Explore the variety of Frankfurt, from the Coronation City of the German Emperors to the modern European Banking Centre. See the famous city hall, Romer, the magnificent Paul’s Church, the outstanding Cathedral, the former headquarters of the city's Stadtwehr militia, the shopping street Zeil, the Old Opera and much more. 
			• Overnight stay at hotel
		 
	• Enjoy a scrumptious breakfast at the hotel
	• It’s time to Check-out from the hotel and make your way to the train station for the next destination in your tour! Take the train to Munich (Train prices not included, available on request)
	• Arrive Munich. Make your way from the train station to the hotel. Check-in at the hotel. 
	• Spend the day unwinding and relaxing. Munich is a city of culture and heritage in Germany. The city is a major tourist place with many churches, museums and parks that are a must-visit here. 
	• Overnight stay at the hotel
	• After a lip-smacking breakfast at the hotel, get ready to experience the energy of Paris
	• Begin your discovery of Munich with a city Hop-on Hop-off tour bus. Today, you’ll explore the essential landmarks of the Bavarian capital. Visit Pinakotheken art museums in the Kunstareal museums district, the large imposing squares of Odeonsplatz and Max-Joseph-Platz  which are home to the National Theatre, the Opera House and the Munich Residenz and museum and the Marienplatz. Dominated by the New City Hall, built in a striking Gothic style, the Marienplatz draws millions of visitors every year, many of them wanting to see and hear the famous Glockenspiel in the square. Absorb the atmosphere of this and other quintessential Munich experiences. 
	• Overnight stay at hotel
	• Enjoy your breakfast at the hotel
	• It’s time to Check-out from the hotel and make your way to the train station for the next destination in your tour! Take the train to Lucerne (Train prices not included, available on request)
	• Arrive Lucerne. Make your way from the train station to the hotel. Check-in at the hotel.
	• Spend the day exploring the city on your own. You can explore on foot the city highlights including the Chapel Bridge, the Old Town, Lake Lucerne, various Museums and many more attractions.
	• Overnight stay at the hotel
	 
	• Good morning! Breakfast is ready and served at the hotel
	• Then make your own way by trains and Gondolas for a full day excursion to Mt. Titlis, the highest glacier destination and the biggest ski and snowboard paradise in central Switzerland. To get to Mt. Titlis, you need to pass through a series of two different cable cars. The last leg of the journey involves the world’s first rotating cable car called the Titlis Rotair.
	At Mt. Titlis, you have free time to play and enjoy in the snow, visit the Ice Grotto or just relax at the restaurant. On the terrace on top of Mt. Titlis summit station, if weather permits, you could take an unforgettable ride on the Ice-Flyer, an enclosed ski lift that travels a few meters down the Titlis glacier.
	• Overnight stay at hotel
	
		• Enjoy a breakfast at the hotel
		• Check-out from the hotel and make your way to the train station to catch the train to Zurich (Train prices not included, available on request)
		• Arrive Zurich. Make your way from the train station to the hotel. Check-in at the hotel.
		• Spend the day exploring the city on your own. 
		• Overnight stay at the hotel
		 
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport."," 5,284
                            "
koh phangan,Yatra Exclusive- Sofitel Krabi Phokeethra Golf And Spa Resort,"18,990","
                            3 NIGHTS
                        ","
	
		
			Upon your arrival in Krabi, transfer to your Hotel and check in. The evening is at leisure to explore the surroundings on own.  Overnight in Hotel.
	
		
			Today, proceed on an exciting island-hopping tour to the tropical hot spots in the Krabi Sea: Phra Nang Cave, Tup Island, Chicken Island and Poda Island. Swimming, snorkeling, sunbathing, exploring and photography are the main activities to enjoy. Expect plenty of sun, a rich variety of corals and fish, crystal clear waters and white powdery sand beaches, lined with coconut palms, fast and fun. Includes picnic lunch. In the evening, return to hotel to spend comfortable overnight stay.
			 
	
		
			Post a filling breakfast, day at leisure
	
		Have a buffet breakfast at the hotel in the morning. After check out formalities, you will be picked up for departure transfer to the airport for flight way back home."," 1,167
                            "
egypt,Simply Egypt (Cairo City - Break),"32,990","
                            4 NIGHTS
                        ","
	
		
	
	
		"," 2,027
                            "
israel,Holy Land Tour,"2,59,990","
                            7 NIGHTS
                        ","
	Arrival at Ben Gurion Airport, where you will be met by a Diesenhaus Unitours representative and transferred to your hotel. Overnight in Tel Aviv."," 15,976
                            "
israel,Jerusalem & Surroundings,"2,13,990","
                            7 NIGHTS
                        ","
	Welcome to Jordan! Finalize the airport procedure and head to your hotel in Amman.
	Overnight stay in Amman
	 
	After breakfast, we tour the downtown part of capital city Amman for 2 hours, visiting sites and museums including the Archeological Museum, the Folklore Museum, The citadel, and the Amphitheatre. Everywhere you look there is evidence of the city's much older past! Now, we proceed to the Eastern Desert to visit Al Kharraneh Castle, Amra Castle (a UNESCO World Heritage site), and Al Azraq Castle where Lawrence of Arabia resided and wrote part of his book “Seven Pillars of Wisdom”.
	Overnight stay in Amman 
	After breakfast, we head to visit the ancient Roman city of Jerash, including the paved and colonnaded streets, soaring hilltop temples, theatres, spacious public squares and plazas, baths, fountains and city walls. Now, proceeding to northern Jordan to visit one of the most important ecological and historical sites in the Middle East; Ajloun. Ajloun Castle (Qal’at Ar-Rabad) is a fine example of Islamic architecture as it was built by Saladin’s general in 1184 AD to control the iron mines of Ajloun, and to counter the progress of the Crusaders by dominating the three main routes leading to the Jordan valley and protecting the communication routes between Jordan and Syria. 
	Overnight stay in Amman
	After breakfast, we head to visit Pella where you can see the remains of a Chalcolthic settlement the 4th millennium BC, Byzantine churches and houses and a small medieval mosque. Proceed to Um Qais, previously known as Gadara, a city renowned as the site of the famous miracle of the Gadarene swine, a cultural center in its time and the home to several classical poets and philosophers. Promenade through Um Qais and see its colonnaded street, vaulted terrace and the ruins of two theatres.
	Overnight stay in Amman
	After breakfast, we head to visit Madaba, a city best known for the famous 6th century Mosaic map of Jerusalem & Holy Land and for its spectacular Byzantine and Umayyad mosaics. Proceed to Mt. Nebo (site only as the church is closed down for renovation) a city mentioned in the bible as the place where Moses was granted a view of the promised land that he would never enter. Head south of Jordan to visit Umm Ar Rassas 
	Overnight stay in Petra
	After breakfast, we head to visit the Nabatean Red Rose city of Petra, one of the 7 world wonders and a UNESCO World Heritage site. Enter the city through 1KM long narrow gorge which is flanked either side by 80m high cliffs! Notice the dazzling colors and formations of the rocks. The site is massive, and contains hundreds of elaborated rock-cut tombs, a treasury, Roman-style theatres, temples, sacrificial altars and colonnaded streets.
	Overnight stay in Petra
	After breakfast, we head further down in southern Jordan to visit other significant sites including Wadi Rum and Aqaba. Explore Wadi Rum on a 1.30 hour jeep ride into the Jordanian desert! Wadi Rum was best described by T.E. Lawrence as “Vast, echoing and god-like”, and by the locals as “Valley of the Moon”. Proceed to the sole gulf city in Jordan; Aqaba for a quick tour. Its sandy beaches and coral reefs are the most pristine on the Red Sea. Now, leave for the Dead Sea via Wadi Araba.
	Overnight stay at the Dead Sea "," 13,149
                            "
china,Experience Hong Kong and Macau,"66,800","
                            5 NIGHTS
                        ","
	Post a filling breakfast; proceed for the half day tour of Hong Kong. The tour includes “Victoria Peak” by coach, Jewellery workshop and Avenue of Star.  Tour will end at Tsim Sha Tsui Area for shopping  and return back to hotel will be on your own.
	 
	""After a filling breakfast at the hotel, you have the rest of the day at leisure. We recommend you to head over to the magical place that is Disneyland. Become a part of the legendary fairytale kingdom that celebrates the spirit of fantasy and the world of tomorrow.
	Those not very keep on Disneyland or Ocean Park can opt for Lantau Island Tour. Tour covers Ngong Ping Cable Car. It is destined to be one of Hong Kong's 'must see' attractions. Tian Tan Buddha, also known as the Big Buddha, is a large bronze statue of a Sakyamuni Buddha, completed in 1993, and located at Ngong Ping, Lantau Island, in Hong Kong. 
	Overnight stay at the hotel.""
	 
	After breakfast, check out from your hotel (by 12 noon). Depending upon flight timing you may leave your luggage in the hotel lobby and have free time till the evening to engage in some retail therapy. Later you will be transferred to airport for your flight back to India.
	 
	After a filling breakfast at the hotel, you have the rest of the day at leisure. We recommend you to head over to the magical place that is Disneyland (optional tour). Become a part of the legendary fairytale kingdom that celebrates the spirit of fantasy and the world of tomorrow.
	Those not very keen for Disneyland can opt for Ocean Park. This particular theme park is considered as one of the world’s best theme parks that provide entertainment and promote education.
	Overnight stay at the hotel."," 4,105
                            "
china,Delights of Hong Kong & Macau,"37,990","
                            4 NIGHTS
                        ","
	
		Macau Pier to Hotel Transfer on Hotel Shuttle Bus."," 2,334
                            "
china,Explore Hong Kong & Macau with Ocean Park,"61,990","
                            4 NIGHTS
                        ","
	Full Day Ocean Park Tour.
	
		
			Timinings : 1230 - 1300 Hong Kong to Macau Ferry - One Way.
	
		
			Visit : Wynn Fountain show & Tree of Prosperity, Macau Tower (Entrance ticket not included), Illuminations at Fisherman's Wharf, Light show at Parisian (drive by, no stop), Diam ond Show at galaxy OR St’ Paul’s Ruins (This may vary based on time available).
			Optional : Macau Tower.
	
		
			Macau to Hong Kong Airport Ferry - One Way."," 3,809
                            "
koh phangan,Yatra Exclusive- Santhiya Koh Phangan Resort & Spa,"17,990","
                            3 NIGHTS
                        ","
	
		
			Transfer from  Surat Thani airport to Koh Phangan by Ferry. Check in at the Resort. Evening at own leisure.
	
		Breakfast at the Resort.  Day at own leisure.
	
		
			Breakfast at the Resort.  Day at own leisure.
	
		After breakfast, transfer to the Airport for your return flight."," 1,105
                            "
vietnam,Highlights of Vietnam & Cambodia,"62,990","
                            8 NIGHTS
                        ","
	Welcome to Hanoi – Vietnam!
	 
	On arrival at Noi Bai airport, our local tour guide and driver will pick us up and transfer to the centre of Hanoi then check-in at hotel. This afternoon, we visit Temple of Literature, Vietnam’s first university. Constructed in 1070, the gardens and well-preserved architecture offer a relaxing glimpse into Vietnam’s past. Stop at Ba Dinh Square and take photos of Ho Chi Minh’s Mausoleum from outside. We then visit Hoan Kiem Lake, Ngoc Son Temple then take a cyclo tour around the Old Quarter of Hanoi. Overnight in Hanoi.
	 
	Please note: Standard check in time is 14:00. Early check in is subject to availability of the hotel
	 
	Night activities suggestion: enjoy local beer at Ta Hien Streets, experience the ambience of sleepless street with life music, the young people of Hanoi and also foreign tourists. Hundred of bars and pubs in the Old Quarter are also at your disposal. Or just simple spend your time at shopping malls or various boutique Shops
	 
	Have breakfast on board. This morning, we visit by boat to Luon Cave, a ring-shaped pool inside an island in Halong with absolutely tranquil landscape and emerald water. Back to the Wharf of Halong passing the most densely area with many islands that have been named like the Cock-Fighting Rock, Sail Island, Incense burner rock or Sea Dog Rock. Arrive at Halong Wharf around noon time, we return to Hanoi also by shuttle bus. Arrive in Hanoi after 4 hour driving, we have some leisure time before transferring to the airport for flight to Saigon (now known as Ho Chi Minh City) – the most hectic and business city of Vietnam. Upon arrival, pickup by our local guide from the airport and transfer to the city center to check in hotel. drop off at our hotel for check in. The rest of the day is at leisure. Overnight in Saigon. 
	 
	Please note the program may be little varied upon the cruise you choose. Depending on the cruise, kayak will be included or not.
	 
	Have breakfast at hotel. Transfer to visit Cu Chi Tunnels. Located 60km from Saigon, Cu Chi is now a popular spot for both Vietnamese & foreign tourists – the network of over 200km of tunnels became legendary when they played a vital role in the War. In their heyday, the tunnels were functioning underground cities including numerous trap doors, specially constructed living areas, storage facilities, weapons factories, field hospitals, command centers & kitchens. After a short introduction video showing how the tunnels were constructed, you will have a chance to crawl into a short section of the tunnels to feel the oppressive narrowness and heat inside. Return to Saigon and your lunch will be mananged by your own.
	 
	In the afternoon, continue to visit the Reunification Palace. Formerly the Independence Palace of the South Vietnamese president, this 60s style was famously stormed by tanks on April 30, 1975 signifying the fall of South Vietnam. It has been preserved in its original state, and the original tanks remain on display near the entrance gates. Continue to the harrowing War Remnants Museum, which comprehensively documents the travails of the long Vietnam- American War. Inside are detailed photographic exhibitions; outside is a collection of tanks, planes and weapons. A powerful experience, this museum is guaranteed to provoke strong emotions. Pass by classic European-style landmarks such as the ornate City Hall (Hotel De Ville), the old Opera House (both may only be viewed from the outside), and pay a quick visit to the neo-Romanesque Notredame Cathedral (outside due to construction) and the Central Post Office. Overnight in Saigon.
	 
	Have breakfast at hotel. This morning, we drive to My Tho the homeland of coconut and family factories with local products like coconut candy, rice paper,… Upon arrival, embark on the boat cruising on the mighty Mekong River viewing the life to the local people live along the banks. We stop at one of 4 island in the area for sightseeing. Enjoy the fresh tropical fruits served in the heart of the garden accompanied by traditional southern Vietnamese folk music at the plantation. After that you will embark on the small boats rowed the the local people thru the small cannels with water coconut tree to visit the local factories. There you will taste the honey tea and see the local people produce the coconut candy milk and of course you also can try it or stroll in the garden where the locals feed honeybee. After that enjoy the horse-cart trip through the tranquil road of the village. We continue getting on the big boat to visit the vast area. Enjoy your light lunch at a local restaurant nearby Mekong River with the Elephant Ear fish. This afternoon, we drive back to Saigon with stop to visit Vinh Trang pagoda, a famous pogoda in the area that its architecture is a mix of Chinese, Cambodian, and French culture. Overnight in Saigon.
	 
	Have breakfast at hotel. This morning, we visit other highlights of Small Circuit. We visit Ta Prohm temple which is a wonderful combination of human genius and natural beauty. Giant trees have grown here for centuries! Prasat Kravan was originally constructed by noblemen rather than a king. Banteay Kdei was built in sandstone, which has deteriorated quite badly. However, there remain some very beautiful lintels and pediments. Srah Srang is a royal pool which was the King's bathing pond, where he washed with his many concubines each day.  Takeo was commissioned by King Suryavarman I in the 10th Century, but it was never completed so has no elaborate decoration like its contemporaries. It is a pyramid on 5 levels and is dedicated to Shiva. Thommanon is a small attractive temple in very good condition, built at the same time as Angkor Wat. Chau Say Tevoda built during the second quarter of the 12th century opposite of Thommanon, it was dedicated to Shiva and Vishnu.
	 
	This afternoon, we overland to visit the highlights of the Grand Circuit. From Preah Khan, whose meaning is The Sacred Sword, was also built by Jayawarman VII and is famous for its immensely long cruciform corridors and delicate carvings. Neak Pean is a delicate highlight of Khmer art. Built by Jayavarman VII, this temple is the perfect representation of the heavens on earth. Ta Som was a small classic Bayon style monastic complex consisting of a relatively flat enclosure. East Mebon was built in the 10th Century by Rajendravarman; this temple was situated on a small island in the middle of the Oriental, or Eastern, Baray. Last visit Pre Rup built in the 10th century by Rajendravarman to enjoy sunset. Overnight in Seam Reap.
	 
	Have breakfast at hotel and check out. Free time until transfer to airport for departure flight.
	 
	Please note: Hotel Check-out time is around 12.00. Late check out is not included.
	 "," 3,871
                            "
vietnam,Delights of Vietnam & Cambodia,"28,990","
                            4 NIGHTS
                        ","
	
		Xin Chao! Welcome to Saigon (now known as Ho Chi Minh City) – the most hectic and business city of Vietnam. Upon arrival at the airport, welcomed by the local tour guide and transfer to the city center to check in hotel.
		 
		Afternoon, we start the city tour at the Reunification Palace, the witness of the fierce Vietnam War ended in 1975. The grand building today is a Museum and Hall of official receptions. Nearby the Palace is the colonial-styled Central Post Office, one of the city’s major landmarks. Have a walking tour on Nguyen Hue street to take the photos of the Opera House (outside) and the Ho Chi Minh Committee (outside). From here, walking to Ben Thanh Market one of the most typical symbol of Saigon to experience the daily life of the locals and do shopping the hand-made goods there. Overnight in Saigon.
		 
		Please note that standard check in time is 14:00. Early check in is subject to availability of the hotel.
		 
	
		Have breakfast at hotel and check out hotel. Morning visit Cu Chi Tunnels, one of the few remaining monuments to the Vietnam War. Beneath the ground lie 200 km of tunnels, dug by hand and inhabited by the forces of the Vietnamese guerillas during the conflict. At its peak, prior to the Tet Offensive in 1968, the tunnel complex was base to almost 10,000 troops. To this day, it remains one of the most impressive examples of how fierce the war used to be. You even can try to crawl some dozens of m on the tunnel underground to have the real experience. This afternoon, we transfer to the airport for flight to Phnom Penh. Welcome to Phnom Penh – the city retains its traditional Khmer and colonial styles with French villas and large tree-line sidewalk. Upon arrival in Phnom Penh, pick up by our local tour guide from the airport and transfer to check in hotel. At leisure for the rest of the day. Overnight in Phnom Penh.
		 
	Have breakfast at hotel. This morning, we will visit the impressive colorful Khmer-style royal palace complex build in 1866 by the Predecessors of King Norodom. Nearby is Silver pagoda (the emerald Buddha temple), where contain plenty of Buddha Statues decorated and made by gold, diamond, gemstone and silver. We will stop at Independence monument and explore the National museum; a beautiful Khmer architecture building contains more than 5000 art antiques made by bronze, wood, gold, silver, copper, sandstone and others. We pass through the river-front park where 4 rivers met at a junction include mystical Mekong. Walk up to sacred hill Phnom Daun Penh – also the name of a pagoda and name of the capital nowadays. This afternoon, we visit Tuol Sleng prison now is Genocide Museum, the most secret part of the Khmer Rouge regime. It’s also called S-21 (abbreviated for Security Office 21), a Khmer Rouge's premier security camp, specifically designed for the interrogation and extermination of anti-Angkor elements. Leave the relics of the bad history of Cambodia we go shopping around Russian market, enjoy the bustling daily activities of the locals. Overnight in Phnom Penh.
	
		Have breakfast at hotel. Free until time transfer to airport for our departure flight.
		 
		Please note: Hotel Check-out time is around 12.00. Late check out is not included.
		 "," 1,781
                            "
dubrovnik,Croatia Guaranteed Tour,"1,01,990","
                            7 NIGHTS
                        ","
	The day is free to explore the city OR take an optional tour to visit Slovenia - visiting Ljubljana and Lake Bled Day tour.
	 
	
	 
	Start your day with the capital Ljubljana, an enchanting town that will win your heart immediately. Continue with a getaway to the nature and enjoy mesmerizing views of Lake Bled and the castle of Bled. Late evening return back to Zagreb. OR enjoy visit to Varazdin and Trakoscan Castle Day tour Discover the city of Varazdin, a true baroque gem considered to be one of the most desirable cities to live in Croatia. Embrace the beauty of the streets rich with numerous palaces, villas and one of the oldest city halls in Europe. Conclude your day visiting romantic Trakoscan Castle where you can enjoy the surrounding nature and a picturesque lake. Enjoy dinner at an Indian restaurant. Overnight stay in Zagreb.
	Leave Zagreb and start your journey to the south of Croatia. Make a stop at the most beautiful place in the country and visit the Plitvice Lakes National Park, UNESCO World Heritage Site. There are 16 larger lakes and several smaller lakes. The lakes are all interconnected as if they were a ladder, cascading one into the other over several beautiful waterfalls. The Plitvice Lakes National Park covers the area of around 300 sq km and it is home to more than 250 animal species and more than 1,400 plant species. After making a stop at the national park, continue your trip towards Zadar, the second largest city in Croatia, which not only offers a beautiful architecture, but also has the best beaches and rich nightlife. Enjoy Indian dinner at the accommodation. Overnight stay in Zadar.
	Today enjoy guided walking tour of Zadar. Explore the intriguing Roman Forum, founded by the first Roman Emperor Augustus, as well as the Church of St Donatus, symbol of the city, and St Anastasia’s Cathedral, the largest cathedral in Dalmatia. Zadar is one of the main cities on the coast that became world famous thanks to the world’s first and only Sea Organ. The waves interact with the structure creating random but harmonic sounds. You can sit and relax on the marble steps of the organ and enjoy the sea breeze and the most beautiful sunset in the world! The rest of the day is free OR take an optional Kornati Island tour. Discover numerous islands of Zadar archipelago and enjoy swimming in crystal clear Adriatic Sea. There is no better way for experiencing Dalmatia and all its beauties then cruising on wooden sailboat towards one of the most magical bays of the Mediterranean. Enjoy Indian dinner at the accommodation. Overnight stay in Zadar.
	
	
		
		 "," 6,267
                            "
dubrovnik,Croatian & Serbian Delight,"98,990","
                            8 NIGHTS
                        ","
	Welcome to Serbia!
	On arrival at the Belgrade Airport, you will be met and transferred to your hotel.
	The capital of Serbia, Belgrade is one of the oldest cities in Europe. This “white city” is the only capital built at the confluence of two big rivers – the Danube and the Sava.
	Spend the rest of the day at leisure exploring the city on your own.
	Overnight stay in BELGRADE
	Today, enjoy a Belgrade Walking Tour.
	On this informative Belgrade centre tour, get an overview of the history of this ancient city, from its founding to the NATO bombing in the late '90s to the very present day.
	Belgrade is known as “the city that never sleeps”. Floating clubs on its rivers have become synonyms for great parties and never-ending fun, tonight we recommend you to explore Belgrade???s pulsating night life.
	Overnight stay in BELGRADE
	This morning, travel to Zagreb.
	Zagreb, the capital of Croatia, is known for its diverse economy, historical museums, cultural events, sporting and a governmental hub. It has many fine sights, plenty of restaurants, cafes and bars and lots of entertainment, making it an excellent starting point to explore Croatia.
	Explore the main spots on your guided walking tour of Zagreb with a scenic funicular ride.
	Feel the pulse of the city and embrace all the charm Zagreb has to offer. Get acquainted with the past and the present that will show you the hidden gems of the Croatian capital. Discover Lower and Upper Town and experience the true stories that shaped Zagreb into the city it is today.
	Later, you have opportunity to add in an optional activity like the Zagreb Eye Observation Deck.
	Overnight stay in ZAGREB
	Spend the day at leisure on your own. We recommend you take an optional day Trip to Ljubljana and Lake Bled OR Excursion to Varazdin and Trakoscan Castle.
	Discover the gems of Slovenia on this exciting day trip from Zagreb. Start the day visiting the capital city of Ljubljana - an enchanting town. Continue with a getaway to the nature and enjoy mesmerizing views of Lake Bled and the castle of Bled.
	(NOTE: You need to be in possession of a multiple entry Schengen visa to visit Slovenia)
	OR Discover the city of Varazdin, a true baroque gem considered to be one of the most desirable cities to live in Croatia. Explore the city on a walking tour; embrace the beauty of the streets rich with numerous palaces, villas and one of the oldest city halls in Europe. Conclude your day visiting the romantic Trakoscan Castle where you can enjoy the surrounding nature and a picturesque lake.
	Overnight stay in ZAGREB
	This morning travel to Split, enroute visit Plitvice National Park.
	Plitvice National Park is renowned for its dramatic waterfalls, glittering lakes, and lush forested cliffs. It is Croatia???s best-known national park and one of eight that is listed on the UNESCO list of World Heritage sites. The ticket offers you full access to the park???s hiking trails and boardwalks, a ride on the park???s panoramic train, shuttle buses between the Upper and Lower Lakes, and an electric boat cruise around Kozjak Lake.
	Later continue your journey to Split, also known as a city of various events which make it one of the most interesting and attractive cities to visit.
	Overnight stay in SPLIT
	Today, set off on a relaxing and refreshing excursion to the Blue Lagoon – 3 Island Tour.
	Enjoy panoramic views of Split and its surroundings as you travel by boat to the beautiful UNESCO protected world heritage town of Trogir. Get lost in its small stone streets and learn about the 4000 years old historical sites and monuments. Next, visit the Blue Lagoon by speedboat. Spend time swimming or snorkelling on small, hidden, untouched beaches, and take the opportunity to click amazing photographs. The last stop tour is the picture-perfect small island Šolta. Here, visit the fishing village of Stomorska and enjoy free time for swimming, relaxing and exploring this island.
	In the evening enjoy a guided walking tour of Split.
	Discover the 1700-year-old Diocletian Palace in the modern city of Split. Unveil the hidden secrets and gain insight into this ancient city???s colorful past. Admire the famous landmarks such as the Catholic Cathedral of Saint Domnius, the Peristil, the Golden Gate and the statue of Gregory of Nin — a medieval Croatian bishop. Later, see the 24-hour ""sun"" clock at the City Square and Riva promenade,
	UPGRADE YOUR TOUR: You have an opportunity to upgrade your Blue Lagoon and Guided walking tour of Split to a full day Blue Cave Tour at an additional cost.
	Explore some of the most beautiful Adriatic islands: Biševo, Vis, Pakleni islands, Hvar and Bra?? on a full day Blue Cave – 5 Island tour (weather permitting). Begin the tour with a visit to the Blue Cave - one of the most beautiful spots on the Adriatic. Next, enjoy a small coffee break at Komiza, a fisherman???s village on the island of Vis. Stop briefly in the bay of Stiniva and enjoy swimming. Enroute, visit the small caves carved by the sea into the cliffs of island Vis. Arrive at Ston??ica bay, enjoy swimming and sun-bathing on the sandy beach. Enroute to beautiful island of Hvar, enjoy panoramic view of the Pakleni islands. Hvar town is one of the most beautiful harbors in the world, and a rich cultural heritage center as well.
	Check out and travel to Dubrovnik. Enroute visit Bosnia and Herzegovina.
	(NOTE: Only Private tours include a guided tour of Bosnia and Herzegovina enroute).
	Spend a day exploring Bosnia and Herzegovina, visit the UNESCO-listed city of Mostar, a city with a rich history. See the Ottoman–era mosques and bathhouses; explore the cobbled stone streets and one of the wonders of the modern world, the spectacular Mostar Bridge.
	Continue to the city of Dubrovnik which lies on the edge of the Adriatic Sea.
	In the evening explore Dubrovnik on a guided walking tour and enjoy a Cable Car ride.
	Explore around the Old Town discovering Dubrovnik???s past and present. Get mesmerised by architectural treasures, artistic intensity and its cultural opulence. Take the Dubrovnik Cable Car and enjoy breath taking views of the Old City and the Adriatic Sea from the top of the Srd Hill.
	If you are a Game of Thrones fan, we recommend you to take an optional Game of Thrones Tour, On this guided walking tour, you will be taken through all the parts of the Old City where some of the most memorable scenes were filmed.
	Overnight stay in DUBROVNIK
	Choose any one of the 3 tours. Day Trip to Bosnia & Herzegovina OR Montenegro OR Elaphiti Islands.
	(NOTE: Guest travelling only on SIC will do the Dubrovnik Walking tour a day prior and, on this day, they will choose from any one of the below mentioned 3 options. Guests travelling on Private Tours will do the Dubrovnik Walking Tour and Cable Car on this day).
	Spend a day exploring Bosnia and Herzegovina, visit the UNESCO-listed city of Mostar, a city with a rich history. See the Ottoman–era mosques and bathhouses; explore the cobbled stone streets and one of the wonders of the modern world, the spectacular Mostar Bridge.
	OR Discover the beauty of Montenegro, exploring the coastal towns of Kotor and Budva. Cross the valleys of Dubrovacka and Konavle and discover the magnificent bay of Kotor. (Note: You need to be in possession of multiple entry Schengen visa to visit Montenegro)
	OR Set out to explore the sunny Elaphiti Islands, see the three most beautiful islands – Kolocep, Lopud and Sipan and enjoy a day swimming in crystal clear sea.
	Overnight stay in DUBROVNIK"," 6,083
                            "
dubrovnik,Croatia Gems,"99,990","
                            8 NIGHTS
                        ","
	Spend the day at leisure on your own. We recommend you take an optional Day Trip to Ljubljana and Lake Bled OR Excursion to Varazdin and Trakoscan Castle.
	
	 
	
	 
	OR Discover the city of Varazdin, a true baroque gem considered to be one of the most desirable cities to live in Croatia. Explore the city on a walking tour, embrace the beauty of the streets rich with numerous palaces, villas and one of the oldest city halls in Europe. Conclude your day visiting the romantic Trakoscan Castle where you can enjoy the surrounding nature and a picturesque lake. Overnight stay in Zagreb
	This morning proceed to Zadar, a city of exceptional history and rich cultural heritage. Later enjoy a guided walking tour of Zadar
	
		
		 "," 6,144
                            "
barcelona,Game of Thrones - Spain,"1,53,500","
                            7 NIGHTS
                        ",," 9,432
                            "
