place,package_name,price,time,about_trip,emi
nepal,Amadablam Hotel,"5,999","
                            3 NIGHTS
                        ","
	On landing at Tribhuvan International Airport, meet a Yatra representative and drive to the hotel.
	After check-in at the hotel, enjoy the rest of the day at leisure and then stay overnight.
	Post a scrumptious breakfast, embark on an extensive sightseeing tour of this culturally rich city. Begin by travelling through Kathmandu, admiring its architecture and if possible, interacting with the locals. Thereafter, explore Pashupatinath, Boudhanath.
	 
	Pashupatinath Temple, which is one of the most revered shrines of the Hindus. Located on the banks of the Bagmati River, this temple is dedicated to Lord Shiva. This holy shrine has been listed as a UNESCO World Heritage Site.
	 
	Boudhanath is a giant, almost-spherical stupa, located in the north-western part of the city. There are various myths about its origin, and it is widely believed that it was constructed sometime after the death of Lord Buddha. The whole structure consists of a three-stepped 16-sided platform and a white dome atop it, crowned by a small golden pyramid.
	Following this incredible spiritual excursion, return to the hotel and take rest. Overnight at the hotel."," 369
                            "
turkey,Long Island Tour,"79,990","
                            10 NIGHTS
                        ",," 4,915
                            "
turkey,Super Turkey Tour with Bosphorus,"72,500","
                            7 NIGHTS
                        ","
	Upon arrival to Istanbul , you will be welcomed by Travel representative and transferred to your hotel located in the old city of Istanbul .  Overnight in Istanbul 
	 
	After breakfast ,we will be visiting Topkapi Palace , Blue Mosque , Hipodromme , St Sophia Museum and Grand Bazaar  . Overnight in Istanbul.
	 
	Please Note : St. Sophia Museum is closed on Mondays, Topkapi Palace is closed on Tuesdays and The Grand Bazaar is closed on Sundays
	 
	After breakfast , we will visit Spice Bazaar and sailing on Bosphorus between Europe and asia . After having lunch ,  transferred to airport and flight to Cappadocia . Upon arrival , welcomed and transferred to your hotel n Cappadocia . 
	 
	Overnight in Cappadocia
	 
	Optional Hot Air Balloon flight will be available this morning . 
	After breakfast, we will visit Goreme Open air museum , Uchisar castle , Devrent valley  and fairney chimneys .
	 
	 
	Overnight in Cappadocia 
	 
	We will be driving to Konya . First you will visit the Tomb of Shams-i Tabrizi (The Sun of Tabriz) was the spiritual guide, inspiration and companion of Mevlâna Jelaleddin Rumî. Next you will visit the Mevlana Museum which records and celebrates the life of Jelaleddin Rumi the founder of the Mevlana Sufi Sect and one of the world’s greatest mystics. Then you will visit the Selimiye Mosque, located on the west of Mevlana Museum. Drive to Pamukkale , Overnight in Pamukkale .
	 
	Today , we visit cotton castles and Heirapolis, including magnificently preserved necropolis, the main steet, gates, the thermal baths, the Greco Roman theatre and the Basilica of St. Philippe. Swim in a theraputic bath of hot spring mineral waters.  Drive to Kusadasi  . Overnight in Kusadasi
	 
	Absorb yourself  in  history today with a guided tour of the  site of one of the Seven Ancient Wonders of theworld, the site of Temple of Artemis and the ancient city of Ephesus. Feel the mystical atmosphere of the city and stadium where chariot and horse races were once held.  You will also have the chance to experience some Turkish handicrafts and your last visit will be Sirince village which is located on the top of a mountain After the visit of Sirince you will turn back to your hotel.Overnight in Kusadasi 
	 
	After your breakfast , transferred to airport for your flight to Istanbul to connect your outbound flight . 
	 "," 4,455
                            "
turkey,Chiara Turkey Tour,"50,200","
                            6 NIGHTS
                        ",," 3,085
                            "
nepal,Hotel Radisson - Non Casino,"13,899","
                            3 NIGHTS
                        ","
	On landing at Tribhuvan International Airport, meet a Yatra representative and drive to the hotel.
	After check-in at the hotel, enjoy the rest of the day at leisure and then stay overnight.
	Post a scrumptious breakfast, embark on an extensive sightseeing tour of this culturally rich city. Begin by travelling through Kathmandu, admiring its architecture and if possible, interacting with the locals. Thereafter, explore 
	 
	Pashupatinath Temple, which is one of the most revered shrines of the Hindus. Located on the banks of the Bagmati River, this temple is dedicated to Lord Shiva. This holy shrine has been listed as a UNESCO World Heritage Site.
	 
	Boudhanath is a giant, almost-spherical stupa, located in the north-western part of the city. There are various myths about its origin, and it is widely believed that it was constructed sometime after the death of Lord Buddha. The whole structure consists of a three-stepped 16-sided platform and a white dome atop it, crowned by a small golden pyramid.
	Following this incredible spiritual excursion, return to the hotel and take rest. Overnight at the hotel."," 854
                            "
nepal,Shangri La Non Casino,"10,599","
                            3 NIGHTS
                        ","
	On landing at Tribhuvan International Airport, meet a Yatra representative and drive to the hotel.
	After check-in at the hotel, enjoy the rest of the day at leisure and then stay overnight.
	Post a scrumptious breakfast, embark on an extensive sightseeing tour of this culturally rich city. Begin by travelling through Kathmandu, admiring its architecture and if possible, interacting with the locals. Thereafter, explore 
	 
	Pashupatinath Temple, which is one of the most revered shrines of the Hindus. Located on the banks of the Bagmati River, this temple is dedicated to Lord Shiva. This holy shrine has been listed as a UNESCO World Heritage Site.
	 
	Boudhanath is a giant, almost-spherical stupa, located in the north-western part of the city. There are various myths about its origin, and it is widely believed that it was constructed sometime after the death of Lord Buddha. The whole structure consists of a three-stepped 16-sided platform and a white dome atop it, crowned by a small golden pyramid.
	Following this incredible spiritual excursion, return to the hotel and take rest. Overnight at the hotel."," 651
                            "
seville,Game of Thrones - Spain,"1,53,500","
                            7 NIGHTS
                        ",," 9,432
                            "
dubrovnik,Croatia Guaranteed Tour,"1,01,990","
                            7 NIGHTS
                        ","
	The day is free to explore the city OR take an optional tour to visit Slovenia - visiting Ljubljana and Lake Bled Day tour.
	 
	
	 
	Start your day with the capital Ljubljana, an enchanting town that will win your heart immediately. Continue with a getaway to the nature and enjoy mesmerizing views of Lake Bled and the castle of Bled. Late evening return back to Zagreb. OR enjoy visit to Varazdin and Trakoscan Castle Day tour Discover the city of Varazdin, a true baroque gem considered to be one of the most desirable cities to live in Croatia. Embrace the beauty of the streets rich with numerous palaces, villas and one of the oldest city halls in Europe. Conclude your day visiting romantic Trakoscan Castle where you can enjoy the surrounding nature and a picturesque lake. Enjoy dinner at an Indian restaurant. Overnight stay in Zagreb.
	Leave Zagreb and start your journey to the south of Croatia. Make a stop at the most beautiful place in the country and visit the Plitvice Lakes National Park, UNESCO World Heritage Site. There are 16 larger lakes and several smaller lakes. The lakes are all interconnected as if they were a ladder, cascading one into the other over several beautiful waterfalls. The Plitvice Lakes National Park covers the area of around 300 sq km and it is home to more than 250 animal species and more than 1,400 plant species. After making a stop at the national park, continue your trip towards Zadar, the second largest city in Croatia, which not only offers a beautiful architecture, but also has the best beaches and rich nightlife. Enjoy Indian dinner at the accommodation. Overnight stay in Zadar.
	Today enjoy guided walking tour of Zadar. Explore the intriguing Roman Forum, founded by the first Roman Emperor Augustus, as well as the Church of St Donatus, symbol of the city, and St Anastasia’s Cathedral, the largest cathedral in Dalmatia. Zadar is one of the main cities on the coast that became world famous thanks to the world’s first and only Sea Organ. The waves interact with the structure creating random but harmonic sounds. You can sit and relax on the marble steps of the organ and enjoy the sea breeze and the most beautiful sunset in the world! The rest of the day is free OR take an optional Kornati Island tour. Discover numerous islands of Zadar archipelago and enjoy swimming in crystal clear Adriatic Sea. There is no better way for experiencing Dalmatia and all its beauties then cruising on wooden sailboat towards one of the most magical bays of the Mediterranean. Enjoy Indian dinner at the accommodation. Overnight stay in Zadar.
	
	
		
		 "," 6,267
                            "
dubrovnik,Dubrovnik City Break (Land Only),"38,990","
                            3 NIGHTS
                        ","
	
		
			"," 2,396
                            "
nepal,Hotel Fairfield By Marriott,"8,499","
                            3 NIGHTS
                        ","
	On landing at Tribhuvan International Airport, meet a Yatra representative and drive to the hotel 
	Post a scrumptious breakfast, embark on an extensive sightseeing tour of this culturally rich city. Begin by travelling through Kathmandu, admiring its architecture and if possible, interacting with the locals. Thereafter, explore Pashupatinath & Boudhanath.
	 
	Pashupatinath Temple, which is one of the most revered shrines of the Hindus. Located on the banks of the Bagmati River, this temple is dedicated to Lord Shiva. This holy shrine has been listed as a UNESCO World Heritage Site.
	 
	Boudhanath is a giant, almost-spherical stupa, located in the north-western part of the city. There are various myths about its origin, and it is widely believed that it was constructed sometime after the death of Lord Buddha. The whole structure consists of a three-stepped 16-sided platform and a white dome atop it, crowned by a small golden pyramid.
	 
	Following this incredible spiritual excursion, return to the hotel and take rest. Overnight at the hotel."," 522
                            "
germany,Discover Germany (Land only),"74,990","
                            6 NIGHTS
                        ","
	
		• Wake up and grab a delicious breakfast at the hotel
	
		
			• Breakfast at the hotel"," 4,608
                            "
dubrovnik,Scenic Croatia and Slovenia,"1,69,990","
                            10 NIGHTS
                        ","
	Welcome to Croatia!
	On arrival at Dubrovnik Airport, you will be met and transferred to your hotel.
	The city of Dubrovnik has been rightly nick named as the „The Pearl of the Adriatic??? and has captivated Kings and artists with its immaculate medieval architecture.
	Later this evening, explore Dubrovnik on a guided walking tour and enjoy a Cable Car ride.
	Explore around the Old Town discovering Dubrovnik???s past and present. Get mesmerised by architectural treasures, artistic intensity and its cultural opulence. Take the Dubrovnik Cable Car and enjoy breath taking views of the Old City and the Adriatic Sea from the top of the Srd Hill.
	 
	Overnight stay in Dubrovnik
	 
	Choose any one of the 3 tours. Day Trip to Bosnia & Herzegovina OR Montenegro OR Elaphiti Islands.
	(NOTE: Guest travelling only on SIC will do the Dubrovnik Walking tour a day prior and, on this day, they will choose from any one of the below mentioned 3 options. Guests travelling on Private Tours will do the Dubrovnik Walking Tour and Cable Car on this day).
	Spend a day exploring Bosnia and Herzegovina, visit the UNESCO-listed city of Mostar, a city with a rich history. See the Ottoman–era mosques and bathhouses; explore the cobbled stone streets and one of the wonders of the modern world, the spectacular Mostar Bridge.
	OR Discover the beauty of Montenegro, exploring the coastal towns of Kotor and Budva. Cross the valleys of Dubrovacka and Konavle and discover the magnificent bay of Kotor. (Note: You need to be in possession of multiple entry Schengen visa to visit Montenegro)
	OR Set out to explore the sunny Elaphiti Islands, see the three most beautiful islands – Kolocep, Lopud and Sipan and enjoy a day swimming in crystal clear sea.
	 
	Overnight stay in DUBROVNIK
	 
	""Check out and travel to Split. Enroute visit Bosnia and Herzegovina.
	(NOTE: Only Private tours include a guided tour of Bosnia and Herzegovina enroute).
	Visit the UNESCO-listed city of Mostar, a city with a rich history. See the Ottoman–era mosques and bathhouses; explore the cobbled stone streets and one of the wonders of the modern world, the spectacular Mostar Bridge.
	Continue your journey to Split, it is also known as a city of various events which make it one of the most interesting and attractive cities to visit.
	Later this evening, enjoy a guided walking tour of Split.
	Discover the 1700-year-old Diocletian Palace in the modern city of Split. Unveil the hidden secrets and gain insight into this ancient city???s colorful past. Admire the famous landmarks such as the Catholic Cathedral of Saint Domnius, the Peristil, the Golden Gate and the statue of Gregory of Nin — a medieval Croatian bishop. Later, see the 24-hour """"sun"""" clock at the City Square and Riva promenade,
	Overnight stay in SPLIT""
	 
	Today, set off on a relaxing and refreshing excursion to the Blue Lagoon – 3 Island Tour.
	Enjoy panoramic views of Split and its surroundings as you travel by boat to the beautiful UNESCO protected world heritage town of Trogir. Get lost in its small stone streets and learn about the 4000 years old historical sites and monuments. Next, visit the Blue Lagoon by speedboat. Spend time swimming or snorkelling on small, hidden, untouched beaches, and take the opportunity to click amazing photographs. The last stop tour is the picture-perfect small island Šolta. Here, visit the fishing village of Stomorska and enjoy free time for swimming, relaxing and exploring this island.
	UPGRADE YOR TOUR: You have an opportunity to upgrade your Blue Lagoon tour to a full day Blue Cave Tour at an additional cost.
	Explore some of the most beautiful Adriatic islands: Biševo, Vis, Pakleni islands, Hvar and Brac on a full day Blue Cave – 5 Island tour (weather permitting). Begin the tour with a visit to the Blue Cave - one of the most beautiful spots on the Adriatic. Arrive exactly when the sunlight reflects through the sea floor and bathes the entire cave in aquamarine light. Next, enjoy a small coffee break at Komiza, a fishermans village on the island of Vis. Stop briefly in the bay of Stiniva and enjoy swimming. Enroute, visit the small caves carved by the sea into the cliffs of island Vis. Arrive at Stoncica bay, enjoy swimming and sun-bathing on the sandy beach. Enroute to beautiful island of Hvar, enjoy panoramic view of the Pakleni islands. Hvar town is one of the most beautiful harbors in the world, and a rich cultural heritage center as well. End your tour with a visit to the beautiful Brac island for swimming.
	Overnight stay in SPLIT
	 
	This morning travel to Zagreb, enroute, visit Plitvice National Park.
	Plitvice National Park is renowned for its dramatic waterfalls, glittering lakes, and lush forested cliffs. It is Croatias best-known national park and one of eight that is listed on the UNESCO list of World Heritage sites. The ticket offers you full access to the parks hiking trails and boardwalks, a ride on the parks panoramic train, shuttle buses between the Upper and Lower Lakes, and an electric boat cruise around Kozjak Lake.
	Later continue your journey to Zagreb, the capital of Croatia, known for its diverse economy, historical museums, cultural & sporting events. It has many fine sights, plenty of restaurants, cafes and bars and lots of entertainment.
	 
	Overnight stay in ZAGREB
	 
	Today, enjoy a guided walking tour of Zagreb with a scenic funicular ride.
	Feel the pulse of the city and embrace all the charm Zagreb has to offer. Get acquainted with the past and the present that will show you the hidden gems of the Croatian capital. Discover Lower and Upper Town and experience the true stories that shaped Zagreb into the city it is today.
	Later, continue your journey to Rovinj, a Croatian fishing port on the west coast of the Istrian peninsula.
	Rovinj is romantic and a historic town with an Italian look and feel than Croatian. It is charmingly picturesque with narrow cobbled streets, a bustling photogenic harbour, and some of the best seafood restaurants in Croatia.
	Spend the rest of your day strolling along the harbour or wandering in the old town.
	 
	Overnight stay in ROVINJ
	 
	Experience a full day guided tour of Pula
	Pula, situated near the base of the Istrian peninsula, is the largest city in Istria. Like the rest of the region, it is known for its mild climate, smooth sea, beautiful beaches, and unspoiled nature. The city has a long tradition of winemaking, fishing, shipbuilding, and tourism. It has also been Istria's administrative centre since ancient Roman times.
	Explore Pula and its famous attraction, the well-preserved Roman Amphitheatre, one of the most famous sights in the whole of Croatia, on a small guided walking tour.
	 
	Overnight stay in ROVINJ
	 
	Today, travel to Bled, a Slovenian resort town on the foothills of the Julian Alps, set along the glacial Lake Bled. (NOTE: You need to be in possession of a multiple entry Schengen visa to visit Slovenia)
	Spend the day exploring the picture-perfect town, on your own, stroll around Lake Bled enjoying gorgeous views along your way. Bled is Slovenia's most popular resort, drawing everyone from honeymooners lured by the over-the-top romantic setting to backpackers, who come for hiking, biking, water-sports and cannoning.
	 
	 
	Overnight stay in BLED
	Visit Bled Island by Pletna Boat & Visit the Lake Bled Castle.
	Sit back and take in the fantastic views of Lake Bled and the tiny, tear-shaped Bled Island as you sail in the traditional Pletna boat to the island. Pletna boats are unique to Lake Bled and are operated by a single rower with two long oars. Wander around the island and visit the cafe and souvenir store. Optionally, you can enter the Church of the Assumption and even ring the wishing bell, which has been ringing over Lake Bled since 1534.
	Later visit the Bled Castle, the oldest castle in Slovenia. On a visit here, enjoy the spectacular view over the lake from the terrace, tour the museum, and go wine tasting in the wine cellar. If you wish to dine with a view, have lunch or dinner in the Bled Castle Restaurant on your own.
	 
	Overnight stay in BLED
	 
	This morning, continue your journey to Ljubljana, Slovenia's capital and largest city.
	castle above the city, the open market etc. are few of the major attractions to explore.
	 
	The walking 
	of the city and its historical centre. 
	(Castle entrance is not included).
	 
	Tonight, spend time at one of the numerous cafes and restaurants along the Ljubljanica river.
	 
	Overnight stay in LJUBLJANA
	This morning, continue your journey to Ljubljana, Slovenia's capital and largest city.
	In the afternoon enjoy a guided walking tour of Ljubljana with Funicular ride.
	Ljubljana is a very nice small green metropolis. Its historical city centre, the river Ljubljanica, the castle above the city, the open market etc. are few of the major attractions to explore. The walking tour starts from the square in front of the Town Hall. On this tour walk through all major attraction of the city and its historical centre.
	 
	Later take the funicular to reach the Ljubljana castle and enjoy magnificent views of the city. (Castle entrance is not included).
	Tonight, spend time at one of the numerous cafes and restaurants along the Ljubljanica river.
	 
	Overnight stay in LJUBLJANA
	 "," 10,445
                            "
dubrovnik,Croatian & Serbian Delight,"98,990","
                            8 NIGHTS
                        ","
	Welcome to Serbia!
	On arrival at the Belgrade Airport, you will be met and transferred to your hotel.
	The capital of Serbia, Belgrade is one of the oldest cities in Europe. This “white city” is the only capital built at the confluence of two big rivers – the Danube and the Sava.
	Spend the rest of the day at leisure exploring the city on your own.
	Overnight stay in BELGRADE
	Today, enjoy a Belgrade Walking Tour.
	On this informative Belgrade centre tour, get an overview of the history of this ancient city, from its founding to the NATO bombing in the late '90s to the very present day.
	Belgrade is known as “the city that never sleeps”. Floating clubs on its rivers have become synonyms for great parties and never-ending fun, tonight we recommend you to explore Belgrade???s pulsating night life.
	Overnight stay in BELGRADE
	This morning, travel to Zagreb.
	Zagreb, the capital of Croatia, is known for its diverse economy, historical museums, cultural events, sporting and a governmental hub. It has many fine sights, plenty of restaurants, cafes and bars and lots of entertainment, making it an excellent starting point to explore Croatia.
	Explore the main spots on your guided walking tour of Zagreb with a scenic funicular ride.
	Feel the pulse of the city and embrace all the charm Zagreb has to offer. Get acquainted with the past and the present that will show you the hidden gems of the Croatian capital. Discover Lower and Upper Town and experience the true stories that shaped Zagreb into the city it is today.
	Later, you have opportunity to add in an optional activity like the Zagreb Eye Observation Deck.
	Overnight stay in ZAGREB
	Spend the day at leisure on your own. We recommend you take an optional day Trip to Ljubljana and Lake Bled OR Excursion to Varazdin and Trakoscan Castle.
	Discover the gems of Slovenia on this exciting day trip from Zagreb. Start the day visiting the capital city of Ljubljana - an enchanting town. Continue with a getaway to the nature and enjoy mesmerizing views of Lake Bled and the castle of Bled.
	(NOTE: You need to be in possession of a multiple entry Schengen visa to visit Slovenia)
	OR Discover the city of Varazdin, a true baroque gem considered to be one of the most desirable cities to live in Croatia. Explore the city on a walking tour; embrace the beauty of the streets rich with numerous palaces, villas and one of the oldest city halls in Europe. Conclude your day visiting the romantic Trakoscan Castle where you can enjoy the surrounding nature and a picturesque lake.
	Overnight stay in ZAGREB
	This morning travel to Split, enroute visit Plitvice National Park.
	Plitvice National Park is renowned for its dramatic waterfalls, glittering lakes, and lush forested cliffs. It is Croatia???s best-known national park and one of eight that is listed on the UNESCO list of World Heritage sites. The ticket offers you full access to the park???s hiking trails and boardwalks, a ride on the park???s panoramic train, shuttle buses between the Upper and Lower Lakes, and an electric boat cruise around Kozjak Lake.
	Later continue your journey to Split, also known as a city of various events which make it one of the most interesting and attractive cities to visit.
	Overnight stay in SPLIT
	Today, set off on a relaxing and refreshing excursion to the Blue Lagoon – 3 Island Tour.
	Enjoy panoramic views of Split and its surroundings as you travel by boat to the beautiful UNESCO protected world heritage town of Trogir. Get lost in its small stone streets and learn about the 4000 years old historical sites and monuments. Next, visit the Blue Lagoon by speedboat. Spend time swimming or snorkelling on small, hidden, untouched beaches, and take the opportunity to click amazing photographs. The last stop tour is the picture-perfect small island Šolta. Here, visit the fishing village of Stomorska and enjoy free time for swimming, relaxing and exploring this island.
	In the evening enjoy a guided walking tour of Split.
	Discover the 1700-year-old Diocletian Palace in the modern city of Split. Unveil the hidden secrets and gain insight into this ancient city???s colorful past. Admire the famous landmarks such as the Catholic Cathedral of Saint Domnius, the Peristil, the Golden Gate and the statue of Gregory of Nin — a medieval Croatian bishop. Later, see the 24-hour ""sun"" clock at the City Square and Riva promenade,
	UPGRADE YOUR TOUR: You have an opportunity to upgrade your Blue Lagoon and Guided walking tour of Split to a full day Blue Cave Tour at an additional cost.
	Explore some of the most beautiful Adriatic islands: Biševo, Vis, Pakleni islands, Hvar and Bra?? on a full day Blue Cave – 5 Island tour (weather permitting). Begin the tour with a visit to the Blue Cave - one of the most beautiful spots on the Adriatic. Next, enjoy a small coffee break at Komiza, a fisherman???s village on the island of Vis. Stop briefly in the bay of Stiniva and enjoy swimming. Enroute, visit the small caves carved by the sea into the cliffs of island Vis. Arrive at Ston??ica bay, enjoy swimming and sun-bathing on the sandy beach. Enroute to beautiful island of Hvar, enjoy panoramic view of the Pakleni islands. Hvar town is one of the most beautiful harbors in the world, and a rich cultural heritage center as well.
	Check out and travel to Dubrovnik. Enroute visit Bosnia and Herzegovina.
	(NOTE: Only Private tours include a guided tour of Bosnia and Herzegovina enroute).
	Spend a day exploring Bosnia and Herzegovina, visit the UNESCO-listed city of Mostar, a city with a rich history. See the Ottoman–era mosques and bathhouses; explore the cobbled stone streets and one of the wonders of the modern world, the spectacular Mostar Bridge.
	Continue to the city of Dubrovnik which lies on the edge of the Adriatic Sea.
	In the evening explore Dubrovnik on a guided walking tour and enjoy a Cable Car ride.
	Explore around the Old Town discovering Dubrovnik???s past and present. Get mesmerised by architectural treasures, artistic intensity and its cultural opulence. Take the Dubrovnik Cable Car and enjoy breath taking views of the Old City and the Adriatic Sea from the top of the Srd Hill.
	If you are a Game of Thrones fan, we recommend you to take an optional Game of Thrones Tour, On this guided walking tour, you will be taken through all the parts of the Old City where some of the most memorable scenes were filmed.
	Overnight stay in DUBROVNIK
	Choose any one of the 3 tours. Day Trip to Bosnia & Herzegovina OR Montenegro OR Elaphiti Islands.
	(NOTE: Guest travelling only on SIC will do the Dubrovnik Walking tour a day prior and, on this day, they will choose from any one of the below mentioned 3 options. Guests travelling on Private Tours will do the Dubrovnik Walking Tour and Cable Car on this day).
	Spend a day exploring Bosnia and Herzegovina, visit the UNESCO-listed city of Mostar, a city with a rich history. See the Ottoman–era mosques and bathhouses; explore the cobbled stone streets and one of the wonders of the modern world, the spectacular Mostar Bridge.
	OR Discover the beauty of Montenegro, exploring the coastal towns of Kotor and Budva. Cross the valleys of Dubrovacka and Konavle and discover the magnificent bay of Kotor. (Note: You need to be in possession of multiple entry Schengen visa to visit Montenegro)
	OR Set out to explore the sunny Elaphiti Islands, see the three most beautiful islands – Kolocep, Lopud and Sipan and enjoy a day swimming in crystal clear sea.
	Overnight stay in DUBROVNIK"," 6,083
                            "
zagreb,Zagreb - City Break (Land only),"38,990","
                            3 NIGHTS
                        ","
	• Wake up and grab a delicious breakfast at the hotel
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories"," 2,396
                            "
dubrovnik,Adriatic Gems,"1,15,990","
                            9 NIGHTS
                        ","
	This morning travel to Plitvice and check into your hotel. Enjoy a tour of Plitvice National Park.
	
	
		
		 "," 7,127
                            "
dubrovnik,Highlights of Croatia,"70,990","
                            6 NIGHTS
                        ","
	Welcome to Croatia! On arrival at Zagreb Airport, you will be met and transferred to your hotel.
	This morning, explore the main spots of the city on your guided walking tour of Zagreb with a scenic funicular ride.
	Spend the day at leisure on your own. We recommend you take an Optional Day Trip to Plitvice National Park 
	Check out and get transferred to the Zagreb Airport. Fly Zagreb to Dubrovnik
	
		Today, explore Dubrovnik on a guided walking tour. Walk around the Old Town discovering Dubrovnik’s past and present. Get mesmerised by architectural treasures, artistic intensity and its cultural opulence.
		 "," 4,362
                            "
germany,Ideal Germany (Land Only),"60,190","
                            9 NIGHTS
                        ","
	
		
			
				
	
		
			
	
		
	
		
			
	
		
			
	
		
			
	
		
	
		
	
		
			
	
		
			"," 3,699
                            "
germany,Best of Munich and Berlin (Land only),"67,990","
                            6 NIGHTS
                        ","
	
		
			
				
	 
	
	 
	 
	(Please note, that these are only suggested activities and are not included in the package)
	 
	 
	(Please note, that these are only suggested activities and are not included in the package)
	 
	 
	(Please note, that these are only suggested activities and are not included in the package)
	 
	 
	(Please note, that these are only suggested activities and are not included in the package)
	 "," 4,178
                            "
germany,Amazing Castles & Wines of Germany (Land only),"73,990","
                            7 NIGHTS
                        ","
	
		
			
				
	 
	
	 
	 
	 
	 "," 4,547
                            "
dubrovnik,Best of Croatia (Land only),"93,990","
                            7 NIGHTS
                        ","
	• Arrive in Dubrovnik - famously known as the Pearl of the Adriatic, a UNESCO World Heritage Site. 
	• Once you arrive at the airport, get transferred to your hotel. Spend the day relaxing and taking in the breath-taking sights the city has to offer
	• Overnight stay at the hotel
	
		
			
				• Wake up and grab a delicious breakfast at the hotel
				• George Bernard Shaw once enchanted by this beautiful city said “those who seek paradise on Earth should come to Dubrovnik”. Day is at leisure to explore the city on own. 
				•  Today you can opt to Head out for a sightseeing tour of Dubrovnik to visit all the iconic landmarks of the destination. This tour will reveal the finest sites of the old walled City. The walking portion includes visits to the Dominican Monastery with its fine collection of medieval paintings and the Cathedral with its famous Treasury. You will be led through the narrow streets of the Old Town introducing you to the history and culture of this magnificent city while viewing other buildings along the way. 
				• Overnight stay at Hotel
				(Please note, that these are only suggested activities and are not included in the package)
	• Enjoy a lip-smacking breakfast at the hotel
	• Today you can choose to head out for a full day excursion to Montenegro to visit Budva and Kotor. Located at less than an hour's drive from Dubrovnik, Montenegro offers a natural beauty in combination with history and culture. Enjoy the drive around the Kotor Bay with its numerous small settlements; stop in Medieval Kotor to soak in the typical Mediterranean lifestyle; continue to Budva, the ancient town which is today a lively tourist resort. 
	• Overnight stay at hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• After a lovely breakfast at the hotel, prepare for the next leg of your Croatia tour.
	• Check out from your hotel to proceed forward from Dubrovnik to Split. You may choose to opt for a Sightseeing Tour of Ston today. 
	• Ston - was the second most important town, after Dubrovnik, of the Dubrovnik Republic. This was confirmed by the monumental walls, constructed between the 14th and 15th centuries, and extending over 5 kilometers in length. The walls were fortified by forty towers and bastions. Ston is by and large known for  three things – its very well preserved town walls, its salt works, and its mussels!
	• Get transferred from Ston to your hotel in Split. 
	• Overnight stay at the hotel in Split.
	(Please note, that these are only suggested activities and are not included in the package)
	 
	• Good morning! Breakfast is ready and served at the hotel
	• Today you can opt to Head out for a sightseeing tour of Split. The old town of Split is built on and around the spectacular Roman Palace erected by the Roman Emperor Diocletian in the 4th century. The walking tour starts with a visit to the cellars of the Palace that are still very well preserved. The cellars offer a good view at how the life in the Palace was organized. Other sites such as the Golden Gate, the Silver Gate, and the Peristyle Square etc. will be seen from the outside. 
	• Overnight stay at Hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• Enjoy a scrumptious breakfast at the hotel, get ready to experience the energy of Zagreb. Check out from your hotel to proceed forward from Split to Zagreb.
	• Today you can choose to head out for a full day excursion to visit Plitvice National Park. It is is one of the most beautiful and best preserved national parks in the country. This is why the entire lakes and surrounding area was declared as a national park in 1949 and is listed on the UNESCO`s list of World Heritage Sites because of its exceptional beauty. It is a valley situated between high forested mountains in which lie, one below another, a string of sixteen beautiful lakes of crystal blue and green waters. Fed by small streams and brooks, they spill into each other in 92 foaming cascades and thundering waterfalls. The Plitvice lakes` scenery will simply delight you regardless whether you are walking the paths and wooden bridges, taking a boat ride or just taking photographs.
	• Overnight stay at hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• Enjoy your breakfast at the hotel
	•  Today you can opt to Head out for a sightseeing tour of Zagreb.  Zagreb grew up on two neighbouring hills: Kaptol - the centre of spiritual and religious life of north-western Croatia and Gradec - the commercial centre of skilful tradesmen and craftsmen. Visit the Upper Town with its Gothic Cathedral, the beautiful and ornate St. Catherine’s church or the massive St. Mark’s church with its famous colour-tiled roof. Continue to the medieval Stone Gate and “Dolac”, the open-air market which are a must for all visitors 
	• Overnight stay at Hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport for your onward flight
	 "," 5,775
                            "
dubai,Simply Sharjah,"49,990","
                            3 NIGHTS
                        ","
	"," 3,072
                            "
germany,Mesmerising Germany (Land only),"40,990","
                            5 NIGHTS
                        ","
	
		• Wake up and grab a delicious breakfast at the hotel
	
		
			• Breakfast at the hotel"," 2,519
                            "
