place,package_name,price,time,about_trip,emi
corbett,4 Nights Nainital & Corbett by Own Car,"10,999","
                            4 NIGHTS
                        ","
	Upon arrival in Delhi head straight to Nainital. 
	 
	Arrive Nainital and check into your pre-booked hotel. 
	 
	Visit the State Observatory of Nainital, which is devoted to astronomical studies. Later, visit Hanumangarhi, popular for its spectacular view of the sunset.
	 
	Return to hotel for overnight stay.
	After breakfast, enjoy full day sightseeing tour of Nainital - Visit Snow View Peak, at an altitude of 2270 m, situated on top of the Sher-ka-danda ridge. A ropeway or cable car ride is the best-known way to access the snow viewpoint. Also visit Naini Peak, also known as Cheena Peak. Later, visit Dorothy’s Seat, which provides picture perfect views of Nainital and its surrounding regions. Then proceed to Land's End, to enjoy spectacular views of Khurpatal and its surroundings. 
	 
	Visit Mall road & return to hotel for overnight stay.
	
	 
	Situated in the picturesque Kumaon hills in Nainital district, the park has a population of 582 species of birds, 26 species of reptiles, 7 species of amphibians and 50 species of mammals. It is named after the famous hunter and naturalist, Jim Corbett, who popularized this land and its animals in his book ""The Man-Eaters of Kumaon"". 
	 
	Upon arrival, check in at your pre booked hotel.
	 
	Overnight stay at hotel.
	
	 
	Return to the hotel for lunch. 
	 
	Post lunch in the afternoon, visit Garjiya Devi Temple and Corbett Museum. The Corbett Museum is the place where the hunts, hunting equipments and many other articles of E. James Corbett are preserved. It was originally the home of Jim Corbett. 
	 
	Return to hotel for overnight stay.
	"," 676
                            "
kalimpong,"Beautiful : Darjeeling, Kalimpong & Gangtok","32,700","
                            7 NIGHTS
                        ","
	Breakfast at the hotel full day city tour visiting "," 2,009
                            "
kalimpong,Stunning North East : Hills - Lakes - Snow Peaks,"35,850","
                            8 NIGHTS
                        ",," 2,203
                            "
kalimpong,West Bengal & Sikkim : Two Marvels of the East,"24,650","
                            6 NIGHTS
                        ",," 1,515
                            "
pushkar,Cultural & Spiritual Sojourn of Rajasthan,"20,850","
                            6 NIGHTS
                        ","
	On your arrival at the Jaipur airport or railway station, head to your hotel to check in. Set the ball rolling by visiting the impressive
	Next, visit the remarkable
	
		Escape to the serene hill station of Mount Abu, and enjoy the scenic beauty on the way. Complete the check-in formalities and freshen up on arrival. Visit the Dilwara Jain Temple - an assortment of five marble Jain Temples, and a popular Jain pilgrimage site. Learn about Jain values, and view the spell-binding carved ceilings, doorways, pillars, and panels. Head towards Guru Shikhar, which is a beautiful sunrise and sunset point. Walk to this point and enjoy the bewitching view of the sunset. Return and unwind at the hotel.
	 
	
		After traversing through the various fascinating places of Rajasthan, it is time to head back home. On this day, check out from the hotel, and travel back to Jaipur. We wish you a comfortable and pleasant return journey."," 1,281
                            "
pushkar,Amazing Culture of Rajasthan,"19,700","
                            5 NIGHTS
                        ","
	
		Once you arrive at the airport or railway station in Jaipur, transfer to the hotel and check-in. After 
	
		Pushkar is famous among devotees and travelers for the many temples located in this sacred city. 
	
		Start your road trip to Udaipur from Pushkar and enjoy the sights on the way. Visit the splendid City 
	
		Continue the sightseeing tour of Udaipur by visiting Sajjan Garh Palace, Lake Pichola, and Bagore ki 
	
		As soon as you reach Jodhpur, the Blue City, embark on a sightseeing tour. Visit Mehrangarh Fort 
	Check out from the hotel and proceed for Jaipur. Head to the nearest airport or railway station. We "," 1,211
                            "
thekkady,Natural & Cultural Marvels of Kerala - Standard,"12,700","
                            5 NIGHTS
                        ",," 780
                            "
pahalgam,Glimpse of Valley Standard,"16,344","
                            3 NIGHTS
                        ","
	
		On arrival in Srinagar, meet a Yatra representative who will arrange your transfers to Gulmarg via Tangmarg Road.
		 
		Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
		 
		Drive from Srinagar to Gulmarg via Tangmarg Road, and after covering around 50 km, arrive at your destination. Post reaching here, transfer to the hotel and relax for some time. 
		 
		As serene and peaceful as it can get, Gulmarg is truly a fantasy for all. Gulmarg derived its name from the immense lushness of hills, full of colourful flowers, and is thus one of the most popular destinations in India. A wide expanse of panoramic surroundings, spectacular views and simplicity add solace to the omnipresent charm of this town.
		 
		You may go on a fun-filled gondola ride at your own expense that offers a thrilling view of fir-clad slopes. With the evening at your leisure, you may opt for a stroll through enchanting valleys, along mountain streams, and to the lakes in the area. 
		 
		Later, Drive back to Srinagar, return to the hotel and have a comfortable sleep in your room.
		 
	
		After a delectable breakfast, check-out from the hotel and drive to Pahalgam via NH1 A. 
		 
		Also known as the village of shepherds, Pahalgam attracts hordes of tourists owing to its gradually dropping temperature and the glistening river, Lidder flowing through here. Also, one of the best health resorts in the country, this astounding site is famous for its vast meadows, pine forests, pastures and a favourable weather. Its enthralling picturesque beauty is the reason behind some many Bollywood movies being shot here. 
		 
		After covering a distance of about 140 km, reach Pahalgam and check-in at the hotel. After sumptuous Lunch, depart for an excursion to the Aru Valley. About 11 km from Pahalgam, the Aru Valley offers an eclectic view and calm environs to tourists. 
		Next, take a tour of the Betaab Valley, set amidst pine trees. It has been a favourite shooting location for many Bollywood directors. Being at a walking distance from Pahalgam, this valley is the base camp for various adventure activities, such as mountaineering. 
		Later, trek to Chandanwari, which is the starting point for the Amarnath Yatra; it is approximately 16 km from Pahalgam. Being almost on the edge of the tree line, you will see trees giving way to alpine grasslands here.
		Thereon, return to the hotel and have a comfortable sleep in your room. 
	
		After a wholesome breakfast, check-out from the hotel and drive towards Srinagar through NH-1A and NH-501; en route visit Avantipur. 
		 
		Overlooked by river Jhelum, the town of Avantipur houses two temples that were almost ruined during medieval times. Dedicated to Lord Vishnu and Lord Shiva, these temples display intricate carvings and alluring sculptures along with an impressive architecture. 
		After covering a distance of about 90 km, arrive in Srinagar, head to Dal Lake and check-in at the houseboat. After spending some moments of relaxation, proceed to experience a soothing shikara ride. (Unique in its own way, Dal Lake captures the sight of all with its ever-charming beauty and floating market. The pulsating surroundings of this lake make it even more peaceful and will also rejuvenate you completely.) 
		Begin the excursion by paying homage at Shankaracharya Temple. Named after the great saint, Shankaracharya, this temple is situated atop Gopadari Hill and is a revered Hindu pilgrimage site. Dedicated to Lord Shiva, this spiritual place can be reached after climbing around a hundred steps. It stands strong in an octagonal structure, resembling the shape of a Shiva linga.
		After this, journey to the Mughal Gardens and explore its unending beauty. With bright and colourful flowerbeds, gushing fountains and terraced lawns, the panoramic expanse of Mughal Gardens is beyond description.
		 
		After a jaunt to the astonishing sites of Srinagar, treat yourselves by indulging in some shopping at the bustling Lal Chowk. You can buy locally produced products, such as leather goods, embroidered mats and carpets, antique jewellery and the highly demanded Pashmina shawls.  
		 
		Spend the evening at leisure, and later return to the houseboat. 
		 
		Followed by a hearty dinner, enjoy a pleasurable overnight stay. 
	 
	After a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey."," 1,004
                            "
munnar,Serene Beauty & Biodiversity of Kerala - Standard,"13,350","
                            4 NIGHTS
                        ",," 820
                            "
munnar,Pleasant Kerala - Standard,"20,399","
                            7 NIGHTS
                        ","
	Relish a lip-smacking breakfast at the hotel in Thekkady and then, head to explore Kumarakom, which is known for its breathtaking panoramas. It houses the largest fresh water lake of Kerala called Lake Vembanad. This lake is one of the most-visited tourist attractions of the state and offers spectacular views of its picturesque surroundings. In the evening, embark on a 2-hour motorboat cruise (on direct payment basis) on Lake Vembanad.
	 
	After this enriching jaunt, return to the hotel for an overnight stay.
	Post breakfast, you may indulge in various recreational activities, such as boating, fishing, swimming, meditation and yoga at Kumarakom. Explore the scenic beauty of this place by going on a sightseeing tour.
	 
	Retire to the hotel for comfortable overnight stay."," 1,253
                            "
mahabalipuram,Mahabalipuram - Pondicherry - Deluxe,"16,299","
                            5 NIGHTS
                        ",," 1,002
                            "
kanyakumari,Idyllic Kovalam - Kanyakumari (Standard),"12,149","
                            3 NIGHTS
                        ",," 747
                            "
kanyakumari,Coastal Splendours of Kerala & Kanyakumari - Standard,"17,349","
                            7 NIGHTS
                        ",," 1,066
                            "
mount abu,3 Natural Wonders of Rajasthan,"22,050","
                            6 NIGHTS
                        ","
	
		Begin your exciting trip at Jodhpur, nicknamed as `Sun City.' After arriving here, head to the hotel and check-in. Set out to explore the first tourist attraction, Mehrangarh Fort, which is one of the largest forts in India. The majestic palaces, vast courtyards, and sturdy architecture inside the fort will leave you in awe. After this, explore the spectacular memorial of Jaswant Thada, which was constructed in the year 1899 by Maharaja Sardar Singh. This imperial monument still serves as a cremation ground for the royal family and displays a magnificent demeanor. Afterward, return to your hotel and take rest.
	
		This day, continue your exciting trip and visit the famous landmark of Ghanta Ghar. This tall structure is located in the heart of the city and was built by Maharaja Sardar Singh. This historic monument is surrounded by a local market and has stood witness to the changing horizon of this wonderful city. Next, visit the local bazaar, where you can indulge in a shopping spree and purchase authentic Rajasthani textiles and handicrafts. At last, visit the well-maintained Umaid Bhawan Palace museum, and here you can see on display a unique collection of items belonging to the royal family. 
	
		On day three, enjoy your journey to Mount Abu, famous for its rocky plateau, and evergreen forest. After arriving here, check-in at the hotel and freshen up. Start your excursion at the extraordinary Dilwara Jain Temples and then continue to weave the magical experience by visiting Guru Shikhar, Sunset Point, Nakki Lake, and Mall Road. Please note that you have to walk up to the Guru Shikhar point, as vehicles are not permitted. Learn about the Jain heritage at the temples and various legends related to the mesmerizing Nakki Lake and return back to the hotel for an overnight stay.
	
		On this day, board the departing vehicle to Udaipur and enjoy your journey. After arriving at Udaipur, complete the check-in formalities and charge your batteries for another fun-filled day. Begin your trip at the awe-inspiring City Palace, which is an impressive cluster of palaces and lies on the bank of Lake Pichola. Witness a series of courtyards, terraces, corridors and extensive gardens, presenting medieval-era architecture. Next, indulge in a relaxing boat ride on Lake Pichola, and enjoy the view of several marble temples, ghats, and palaces adorning the edges of this lake. Return to your overnight stay and relax.
	
		On this day, wake up with new zeal to explore the remarkable historic monuments and temples. First, visit the Jagdish Temple and enjoy the blissful ambiance of this Hindu temple. An important tourist spot, this temple boasts of Maru-Gurjara architecture.  Next, lose yourself in the exuberant cultural institution of Lok Kala Mandal, which is a puppet museum. Explore the Rajasthani culture and lifestyle of the imperial medieval era in Udaipur, through a collection of dolls, dresses, masks, musical instruments, paintings, and puppets. At last, visit the beautiful Sahelion-Ki-Bari, which is a stunning garden, essentially built for royal family ladies to relax. "," 1,355
                            "
mount abu,2 Nights Each at 3 Alluring Cities of Rajasthan,"21,700","
                            6 NIGHTS
                        ","
	On reaching Jaipur, check-in at your hotel and gear up for a wonderful day. Head to the famous
	On day two, you will first visit the spectacular
	It is time to bid farewell to the beautiful city of Udaipur and travel back to Jaipur. On reaching Jaipur, head to the airport to fly back home. 
	 "," 1,333
                            "
andaman and nicobar islands,Andaman Getaway,"23,999","
                            3 NIGHTS
                        ","
	
		Fly in to Portblair. Yatra representative will meet and assist you at the Veer Savarkar Airport. Board the vehicles, drive to your hotel and check in.  
		The Cellular Jail  has a pride of place in India’s freedom struggle. Many a stalwart were imprisoned here. Declared a national memorial, this three storey prison constructed by Britishers in 1906, is a pilgrimage destination for freedom fighters. This colossal edifice has mutely witnessed the most treacherous of inhumane atrocities borne by the convicts, who were mostly freedom fighters.
		The day draws to a gentle close with the 
		Evening visit to 
	After waking up to another sunny morning. 
	
		After waking up to another sunny morning. 
	
		After breakfast at hotel, Check-out and transfer to the Portblair airport. This marks the culmination of a memorable trip to one of India’s natural wonders – the Andaman Islands."," 1,475
                            "
andaman and nicobar islands,Essential Andaman,"43,500","
                            5 NIGHTS
                        ","
	Fly in to Portblair. Yatra representative will meet and assist you at the Veer Savarkar Airport. Board the vehicles, drive to your hotel and check in.
	
		After Breakfast check-out from the hotel and Head to Havelock Island on board Cruise connecting the two islands!
	After waking up to another sunny morning, enjoy a yummy breakfast and head out. You’ll be spending another day on a different beach so don’t forget to take a fresh set of clothes and some drinking water. Known for its untouched beauty, Elephant Beach is one of the most popular beaches on the island. Thick green trees line a beach of shimmery white sand. This beach is the ideal spot for water activities including boating and snorkeling. The coral reefs are not too far from the shore and are known for their remarkable vibrancy. Later in the afternoon, head back to the hotel and enjoy shopping in the local market (on your own). Overnight at the Hotel.
	Today after breakfast, we drive you to the Havelock Jetty from where you sail to Neil Island on board another scenic cruise. Once at the Neil jetty, our Yatra representative will transport you to your hotel for check-in.
	
		Today after breakfast check-out from hotel and thereafter board the vehicles and drive to Neil Jetty. From here sail to Neil on board Cruise.
	
		After breakfast at hotel, Check-out and transfer to the Portblair airport. 
		 
		 "," 2,673
                            "
kovalam,Serene Kovalam - Standard,"10,999","
                            4 NIGHTS
                        ",," 676
                            "
kovalam,Amazing Natural Diversity of Kerala - Standard,"15,950","
                            7 NIGHTS
                        ",," 980
                            "
andaman and nicobar islands,Exotic Andaman,"37,100","
                            6 NIGHTS
                        ","
	
		
	
		
	
		
	
		
	
		
	"," 2,280
                            "
andaman and nicobar islands,Simply Andaman,"31,249","
                            4 NIGHTS
                        ","
	
		
			Arrival at Port Blair Airport & move to the hotel with our envoy. Start the breathtaking trip to Corbyns Cove Beach, one of the most picturesque, coconut palm fringed beach, 7 kms away from Port Blair town, and to the Cellular Jail, a place of pilgrimage for all freedom loving people. One can also view the history of the heroic freedom struggle which is brought alive in a moving Light & Sound Show at the Cellular Jail.
	
		Early morning departure to Havelock Island (54 kms by sea from Port Blair). Enjoy your afternoon at the World Famous Radha Nagar Beach (Beach number 7). Overnight stay at respective Hotel / Resort at Havelock Island.
	
		
			Entire Morning at leisure. After checking out from the Resort by 0800 hrs, leave your baggage at the Reception of the Resort and proceed to Kala Pathar by road. Get a glimpse of various Resorts & Dive centers Enroute. Sail for Port Blair in the evening. Upon return from Havelock Island overnight stay at respective Hotel at Port Blair.
	
		Checkout from the hotel & drop at airport."," 1,920
                            "
andaman and nicobar islands,Funtastic Andaman,"33,567","
                            5 NIGHTS
                        ","
	
	
	
		
			The day’s program begins with the sightseeing tour in and around the city like Fisheries Museum (Aquarium) - exhibits species of marine life peculiar to the islands, Anthropological Museum - displays tribal essential and artefacts’, Naval Marine Museum (Samudrika) - gives a good retrospect of the history, shells, Corals marine life, geography and archaeology of these islands. 
	
		The voyage begins with a mesmerizing scrutiny in a boat to see under- water marine life and rarest varieties of corals by glass bottom boat in the North Bay. After North Bay, proceed to Ross Island, the erstwhile capital of Port Blair during the British regime. The island presently houses the ruins of old buildings like Chief Commissioner’s House, Government House, Church, Bakery, Press, Swimming Pool, Cemetery, etc. and all in dilapidated condition. Harbour through a steamer in a Harbour Cruise which includes a trip to tiny, serene, beautiful island called “VIPER ISLAND” where the gallows is a sight to watch. "," 2,063
                            "
andaman and nicobar islands,Wow Andaman,"26,550","
                            4 NIGHTS
                        ","
	
		On reaching the Port Blair airport, you are escorted to the hotel by Yatra’s envoy. Check in and rest for 
	
		The second day starts with a full-day trip to the famous Havelock Island. It is one of the largest and 
	
		
	
		This day begins with a tour around the city of Port Blair. First, view the different species of marine life of 
	
		Check out from the hotel and head to the airport for your journey back home, with memories of the "," 1,631
                            "
kovalam,Kerela's Best Splendours of Nature - Standard,"28,500","
                            6 NIGHTS
                        ",," 1,751
                            "
kovalam,Treasures of Kerala - Standard,"15,499","
                            6 NIGHTS
                        ",," 952
                            "
andaman and nicobar islands,Mini Andaman,"15,999","
                            4 NIGHTS
                        ","
	Arrive at Port Blair Airport, our representative will receive and escorted to your onward journey. Andaman known as beach destination and we proceed for Corbyn's Cove Beach - This beach is very nearer to the main city Port Blair in Andaman and Nicobar Islands. Beach has a lot of rejuvenation options like water sports and shacks/restaurant with tempting food and amazing view. Evening enjoy Light & Sound Show at Cellular Jail - Light and Sound Show at Cellular Jail where the saga of the freedom struggle brought alive. Overnight stay at Port Blair
	 "," 983
                            "
andaman and nicobar islands,A Week in Andaman,"36,600","
                            6 NIGHTS
                        ","
	
	
	
	
		
			Entire day at leisure. Overnight stay at Resort (Optional trip on direct payment basis - “Discover Scuba” diving). Return back to resort in Havelock).
	
	"," 2,249
                            "
changla pass,Enchanting Ladakh - Standard,"34,999","
                            6 NIGHTS
                        ",," 2,151
                            "
changla pass,Indus Creed - Deluxe,"29,999","
                            4 NIGHTS
                        ","
	Post breakfast we drive on the Srinagar highway and start our Day by visiting the hall of fame - museum constructed by the Indian army, Gurudwara Patthar Sahib nestled deep in the Himalayas, which was built by the lamas of leh in 1517 to commemorate the visit of guru nanak dev. Further we experience the magnetic hill which defies the law of gravity. We stop at the confluence of the Indus and Zanskar rivers and later we drive back to the hotel in leh. Over night stay at the Hotel."," 1,843
                            "
nubra,Best of Ladakh - Standard,"33,999","
                            5 NIGHTS
                        ","
	Post breakfast we drive on the Srinagar highway and start our Day by visiting the hall of fame - museum constructed by the Indian army, Gurudwara Patthar Sahib nestled deep in the Himalayas, which was built by the lamas of leh in 1517 to commemorate the visit of guru nanak dev. Further we experience the magnetic hill which defies the law of gravity. We stop at the confluence of the Indus and Zanskar rivers and later we drive back to the hotel in leh. Over night stay at the Hotel.
	
		Morning at leisure to explore the beauty of lake and later we drive back to leh. Overnight at hotel in leh."," 2,089
                            "
sonmarg,Admirable Kashmir Luxury - Standard,"32,688","
                            6 NIGHTS
                        ","
	On arrival in Srinagar, meet a Yatra representative who will arrange your transfer to Srinagar Houseboat.
	 
	Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
	 
	Begin the excursion by paying homage at Shankaracharya Temple. Named after the great saint, Shankaracharya, this temple is situated atop Gopadari Hill and is a revered Hindu pilgrimage site. Dedicated to Lord Shiva, this spiritual place can be reached after climbing around a hundred steps. It stands strong in an octagonal structure, resembling the shape of a Shiva linga.
	 
	After this, journey to the Mughal Gardens and explore its unending beauty. With bright and colourful flowerbeds, gushing fountains and terraced lawns, the panoramic expanse of Mughal Gardens is beyond description.
	 
	After a jaunt to the astonishing sites of Srinagar, treat yourselves by indulging in some shopping at the bustling Lal Chowk. You can buy locally produced products, such as leather goods, embroidered mats and carpets, antique jewellery and the highly demanded Pashmina shawls. 
	 
	After spending some moments of relaxation, proceed to experience a soothing shikara ride.
	 
	Unique in its own way, Dal Lake captures the sight of all with its ever-charming beauty and floating market. The pulsating surroundings of this lake make it even more peaceful and will also rejuvenate you completely.
	 
	 
	Later, check-in at the Houseboat Followed by a hearty dinner, enjoy a pleasurable overnight stay. 
	 
	After Breakfast, Drive from Srinagar to Gulmarg via Tangmarg Road, and after covering around 50 km, arrive at your destination. Post reaching here, transfer to the hotel and relax for some time. 
	As serene and peaceful as it can get, Gulmarg is truly a fantasy for all. Gulmarg derived its name from the immense lushness of hills, full of colourful flowers, and is thus one of the most popular destinations in India. A wide expanse of panoramic surroundings, spectacular views and simplicity add solace to the omnipresent charm of this town.
	 
	You may go on a fun-filled gondola ride at your own expense that offers a thrilling view of fir-clad slopes. With the evening at your leisure, you may opt for a stroll through enchanting valleys, along mountain streams, and to the lakes in the area. """"Please note that in case there is heavy snow, a chained vehicle will have to be hired from Tanmarg to Gulmarg on direct payment basis. Also the Gondola ride is not included in the package and it completely depends on weather conditions. It may be closed at times due to bad weather or maintenance issues.""""
	 
	Later, return to the hotel and retire to your room for some sound sleep.
	 
	After a delectable breakfast, check-out from the hotel and drive to Pahalgam via NH1 A. 
	Also known as the village of shepherds, Pahalgam attracts hordes of tourists owing to its gradually dropping temperature and the glistening river, Lidder flowing through here. Also, one of the best health resorts in the country, this astounding site is famous for its vast meadows, pine forests, pastures and a favourable weather. Its enthralling picturesque beauty is the reason behind some many Bollywood movies being shot here. 
	 
	After covering a distance of about 140 km, reach Pahalgam and check-in at the hotel and have a comfortable sleep in your room.
	 
	After sumptuous breakfast, depart for an excursion to the Aru Valley. About 11 km from Pahalgam, the Aru Valley offers an eclectic view and calm environs to tourists. 
	 
	Next, take a tour of the Betaab Valley, set amidst pine trees. It has been a favourite shooting location for many Bollywood directors. Being at a walking distance from Pahalgam, this valley is the base camp for various adventure activities, such as mountaineering.  """"Please note Aru/Chandan / Betaab Valley excursion cost is extra""""
	 
	Later, trek to Chandanwari, which is the starting point for the Amarnath Yatra; it is approximately 16 km from Pahalgam. Being almost on the edge of the tree line, you will see trees giving way to alpine grasslands here.
	 
	Thereon, return to the hotel and have a comfortable sleep in your room.
	 
	After a wholesome breakfast, check-out from the hotel and drive towards Srinagar through NH-1A and NH-501; en route visit Avantipur. 
	 
	Overlooked by river Jhelum, the town of Avantipur houses two temples that were almost ruined during medieval times. Dedicated to Lord Vishnu and Lord Shiva, these temples display intricate carvings and alluring sculptures along with an impressive architecture. 
	 
	Spend the evening at leisure. 
	 
	Following a healthy breakfast at the hotel, head out and drive from Srinagar to Sonamarg via NH-1D. 
	 
	Boasting snow-clad peaks, Sonamarg is surrounded by some of the highest mountains in the world. Glistening in the sun, the peaks, serene meadows and flowerbeds seem bathed in golden hues, thus justifying the name, Sonamarg, which means the meadow of gold. Mighty glaciers and lakes add stars to the ever-pleasant aura of the valley. 
	 
	After covering a distance of about 80 km, arrive at your destination and spend the whole day discovering this green stretch. You may go fishing in the lakes or sledging on frozen glaciers and even trekking, accompanied by the spectacular views of the realm.  
	 
	Following this wonderful experience, return to the hotel in Srinagar and savour a hearty dinner. Later, move to your room for a quiet sleep. 
	 
	After a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey.
	 "," 2,009
                            "
mount abu,Shimmering Deserts to Lakes of Rajasthan,"20,000","
                            4 NIGHTS
                        ","
	
		Get to your accommodation from the airport and gear up for an exciting city tour. At the onset, you will 
		
		
	On reaching Mount Abu, check in at your hotel and get ready for your next visit, the beautiful hill station 
	 
	
		After your completing your check-in formalities at the hotel, visit Shree Jagdish Temple, Sahelion-ki- Bari 
		
	
		Enjoy traditional Rajasthani dance and music performances at the magnificent Bagore-ki- Haveli in 
		
	
		After the amazing tour, check out from your hotel and travel to Jodhpur by road. Then, head to the "," 1,229
                            "
mount abu,3 Cultural Cities of Rajasthan,"21,550","
                            6 NIGHTS
                        ","
	
		On arrival at the airport or railway station in Jaipur, head to the hotel and check-in. Freshen up and start to explore the historical wonders of Jaipur. Begin your tour at the Hawa Mahal, which is a popular tourist attraction. Shaped like the crown of Lord Krishna, this five-story wall screen has 953 windows. After this, visit the majestic City Palace, which houses stunning palaces within, such as Chandra Mahal and Mubarak Mahal. Lastly, visit Jantar Mantar Observatory, a UNESCO World Heritage Site, famous for its nineteen astronomical structures. Head back to the hotel for an overnight stay.
	
		Begin your day by visiting Amber Fort; built with marble and red sandstone, this fort showcases the true artistic Hindu elements. Grand in every sense, this fort comprises impressive sections such as Sheesh Mahal, Diwan-I-Khaas, Diwan-I-Aam, and Sukh Niwas. Next, visit the awe-inspiring Jal Mahal, which is a stunning symmetric monument built with sand-colored stone walls, and is situated in the heart of Man Sagar Lake. After this, head to Birla Temple, a white marble structure, where thousands of Hindu devotees arrive to seek the blessings of Lord Ganesh, Lord Vishnu, and Goddess Lakshmi. After an exciting experience, return and rest at the hotel.
	
		On this day, enjoy your journey to Jodhpur. After you arrive, check in at the hotel and start your excursion. Visit the phenomenal landmark of the `Sun City’, Mehrangarh Fort. This impressive fort was built around 1459 and is situated at the height of 410 feet, above sea level. From here you can enjoy the panoramic view of Jodhpur. Next, visit the white marble tomb of Jaswant Thada. This royal memorial is dedicated to Maharaja Jaswant Singh and was built by his son Maharaja Sardar Singh. Later, head back to the hotel for an overnight halt.
	
		On this day, continue your exploration and leave the hotel to visit the popular landmark of Ghanta Ghar. This tall Clock Tower was built by Maharaja Sardar Singh and is surrounded by a busy and thriving local market. Next, explore the lanes of Sardar Market, where you can shop for clay figurines, colorful Rajasthani textiles, animal miniatures, and handmade décor items. Lastly, visit Umaid Bhawan Palace and its in-house museum where you can see vintage cars, banners, clocks, weapons, and photographs, on display. Head back to the hotel at the end of the day, and rest.
	
		Check out from the hotel and travel to Mount Abu by road. After you arrive, complete the check-in formalities and gear up to visit the popular tourist spots. First, visit the Dilwara Jain Temples, which is a cluster of five glorious marble temples and is a popular Jain pilgrimage destination. Next, visit Guru Shikhar to explore the beauty of mountains and spend a peaceful time. Prepare yourself to walk for some distance as vehicles are not allowed up to this point. Return to the hotel and rest."," 1,324
                            "
mount abu,Diverse Beauty of Rajasthan,"20,449","
                            4 NIGHTS
                        ",," 1,257
                            "
mount abu,Lakes & Palaces of Rajasthan,"13,999","
                            4 NIGHTS
                        ","
	
		
	
	
		
	"," 860
                            "
