place,package_name,price,time,about_trip,emi
penang,Explore Singapore with Cruise,"76,999","
                            7 NIGHTS
                        ","
	Check in Cruise Terminal at 01:00 P.M. 
	 
	 
	Arrive Portklang you can take excursion with Cruise or own to Kualalumpur City or enjoy the onboard activities.
	 "," 4,731
                            "
penang,Singapore Phuket with Dream Cruise,"35,499","
                            3 NIGHTS
                        ","
	
		Welcome to Singapore Marina bay cruise port.Check in start form 1.00 pm .Dinner and over night stay in cruise .
	
		
			
				
					Enjoy the penang shore excursion or onboard cruise activities .
	
		Arrival in morning Phuket.Enjoy the beautiful beaches of Phuket and local market or onboard activities in cruise.
	
		Disembark cruise at 18;00 hrs noon.Take your own transfet to hotel/Airport."," 2,181
                            "
penang,Singapore Cruise Experience,"68,999","
                            6 NIGHTS
                        ","
	Check in Cruise Terminal at 01:00 P.M. 
	 
	 
	Arrive Portklang you can take excursion with Cruise or own to Kualalumpur City or enjoy the onboard activities.
	 "," 4,240
                            "
london,Best of UK and Ireland (Land Only),"56,990","
                            7 NIGHTS
                        ","
	
	 
	
	After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour 
	Check-out from your hotel and get picked up for transfer to the station for your train to Edinburgh (Train prices not included, available on request)
	Arrive in Edinburgh - capital city of Scotland. Recognised as the UNESCO City of Literature, Edinburgh has a stronghold in several other creative fields. The active arts scene and colourful festivals further add to its glory, which is hugely credited to its history and architectural heritage.
	Check-in at your hotel and relax today. Your day will be free to explore the city on your own
	Rejuvenate yourself with an overnight stay at the hotel.
	 
	 
	 
	 
	 "," 3,502
                            "
london,Simply London (Land Only),"41,990","
                            3 NIGHTS
                        ","
	
		
			• Arrive in London
			• Once you arrive at the airport (LHR), get transferred to your hotel
			• Welcome to London, a charming city with a royal heritage, incredible wealth of history, culture and exciting attractions. Spend the day relaxing and taking in the breath-taking sights the city has to offer
			• Overnight stay at the hotel
	
		
			
				• Wake up and grab a delicious breakfast at the hotel
				• Head out for your London Hop On Hop Off Tour with Skip the line entrance to London Eye and Madame Tussaud’s. Soar above London and enjoy unobstructed views as far as 25 miles from the London Eye! Standing at an impressive 443 feet, the London Eye has appeared in numerous films and is visited by over 3.5 million people per year. 
				• Get the opportunity to rub shoulders with the great and famous at Madame Tussauds London. Have an audience with Her Majesty the Queen, meet world leaders like Barack Obama, sports stars like David Beckham, A-listers like Cameron Diaz and performers like Kylie Minogue. All this is possible at London’s legendary waxworks museum.
				• Overnight stay at Hotel
	
		
			
				• Enjoy a lip-smacking breakfast at the hotel
				• Evening free at leisure to explore the city on your own. London is a happening global city with the state-of-the-art infrastructure. History buffs can enjoy watching age-old structures like the Tower of London, that brims with art and history and Big Ben, a 16-storeyed Gothic clock tower that is a national symbol. Visit Warner Bros. Studio, a must-see for Harry Potter fans. 
				• Art lovers must visit the theaters showcasing best of artistic excellence or delve into history at the British Museum, Imperial War Museum and Victoria & Albert Museum. 
				• For those interested in shopping, Some best-known street markets include Camden Market and Borough Market. If you love antiques, visit the famed Alfies Antique Market, Old Spitalfields Market, Brick Lane Market and Bermondsey Square Antiques Market. Shop for vintage items, second-hand items or the most modern outfits at Greenwich Market, Boxpark Mall, Brunswick, Kingly Court, Duke of York Square, Carnaby Street, Westfield, Oxford Street, Bond Street and Mayfair.
				• Overnight stay at hotel
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport (LHR)."," 2,580
                            "
mykonos,Glimpses of Greek Island,"1,46,990","
                            7 NIGHTS
                        ","
	Meet and assist at International Athens Airport and transfer to your hotel.  
	 
	Overnight at your hotel.
	 
	 
	Breakfast at hotel 
	 
	Return to your hotel 
	 
	Overnight at your hotel.
	""
	 
	Today after breakfast, you will check out from your hotel in Athens and transferred to Piraeus port for your ferry embarkation to Mykonos Island. Mykonos sits amidst the Aegean Sea like a unique Jewell handcrafted by time, the Greek sun and an anonymous local craftsman. All that can be said or written about Mykonos would be just too little. For centuries Mykonos existed under the shade of the religious centre of Delos and it had to wait until the 20th century to reach its international status and win a place on the world tourist map. 
	Mykonos,  famously called 'the island of the winds' due to the constant wind that blows, is the most popular and cosmopolitan island of the Cyclades and considered as one the most famous islands of the world. The sunlight of Mykonos from its first sunshine of dawn all the way to its last of the sunset is astonishing and supplements an atmosphere of images that seem to have sprung out of a painting. Arrival in Mykonos and transferred at your hotel. Rest of the day is free in order to explore the island. 
	 
	Overnight at your hotel.
	 
	 
	 
	 
	Today, after breakfast the day will be free in order explore the island. Among the cobbled streets, next to the churches, behind the freshly painted shutters, through the delivery of island living, the heavenly beaches and the liveliness of the night, Mykonos still keeps its secrets: The happiest different moments for everyone, here, on  the most famous island in the world, each one of us makes each moment UNIQUE. Mykonos retains full beauty through the passage of time, and is and always will be a perfect host to visitors, offering unlimited vacation and great expectations. 
	 
	Overnight at your hotel.
	 
	 
	Today, after breakfast you will be picked up from your hotel and transferred at Mykonos port for your ferry embarkation to Santorini Island. A thousand sunsets, a thousand memories, a thousand heartbeats, colours of blue red & gold streaking the sky ... this is Santorini island ... Poets have written about it, artists attempt to capture its beauty. Nothing can quite describe ... the unsurpassed magic of Santorini. This tiny Greek island in the Aegean sea, rich in history & steeped in myth, is situated on the southern east tip of the Cyclades Cluster. Once famous for its seafaring captains & thriving trade from Russia towards England, France & Italy, & even further back in time the biblical volcanic catastrophe of 1500 BC, today Santorini is one of the most popular holiday destinations worldwide. Arrival in Santorini and transferred at your hotel. Rest of the day is yours to spend in order to explore the island and admire the breathtaking view. 
	 
	Overnight at your hotel.
	 
	 
	 
	Today, after breakfast you will be picked up for a cruise at the caldera and its hot springs. During this tour, you will have the unique chance to visit the active volcano of Santorini, walk on dried lava up to its peak, feel the heat underneath your feet and see the steam of sulphuric gases emerging from the earth bowels. Next, you will sail to the thermal springs where you can dive or step down into the blue waters in order to swim towards the springs (35-36 C). Last you will visit the traditional sister island of Santorini, Thirassia, where you can either swim,  go up to the village or simply relax and have something to eat. Return at your hotel.
	 
	Overnight at your hotel.
	 
	Today, after breakfast you will be transferred to the port to catch the ferry for your embarkation to Athens 
	Arrival Athens port – pick up and transfer to your hotel 
	 
	Overnight at your hotel
	 
	 
	Breakfast at the hotel – pick up for the departure transfer 
	 "," 9,032
                            "
mykonos,Cretan Glory,"88,990","
                            8 NIGHTS
                        ","
	
		
			
				
					Arrival Athens airport – meet and assist and transfer to the hotel
					Overnight in Athens
					 
	Breakfast at the hotel
	Pick up for city tour of Athens includes visit to the Acropolis and its museum
	And the new Acropolis Museum
	Overnight in Athens
	
		Breakfast at the hotel 
		Pick up for transfer to the port to catch the ferry to Mykonos – arrival and transfer to the hotel – overnight in Mykonos 
	Breakfast at the hotel 
	Explore the cosmopolitan atmosphere, the exciting nightlife, the picturesque Cycladic architecture and the magnificent beaches and walk along the narrow streets of Chora, see the sunset from Little Venice – or join optional Delos tour 
	Breakfast at the hotel
	Pick up for transfer to the port to catch the ferry to Santorini – arrival and transfer
	to the hotel -  Overnight in Santorini
	 
	Breakfast at the hotel
	enjoy the unforgettable view in the most romantic island in the world
	Overnight in Santorini
	 
	Breakfast at the hotel
	pick up for transfer to the port to catch the ferry  to Heraklion /Crete  – arrival and
	transfer to the hotel – overnight in Crete
	 
	Breakfast at the hotel
	Day at leisure  to explore the Island (Heraklion, Chania, Agios Nikolaos, Rehymono,
	Hersonissos and Elounda)
	Enjoy the shopping and the night life
	Overnight in Crete
	 
	Breakfast at the hotel
	Pick up for transfer to the airport to catch the flight to Athens
	 "," 5,468
                            "
montreux,Grand Tour of Switzerland Premium Package - 12 Days / 11 Nights,"6,49,900","
                            11 NIGHTS
                        ","
	
		
			Welcome to Zurich. Individual travel to Zurich. Zurich is the “
			attractions like 
			 
	
		
			After Breakfast, check out from Zurich hotel and drive to Lucerne. Check in to Lucerne hotel. Explore lucerne city with a magnificent 90 mins boat cruise to Alpnachastad from Lucerne, the leafy pedestrian walkways are wide and ideal for a walking tour. Visit the Chapel Bridge, the Water Tower, the Lion Monument and museums like the Swiss Transport Museum, the Art Museum and the Bourbaki Panorama. The sight of the beautiful lake Lucerne, surrounded by the mountain peaks of Titlis and Rigi, is a refreshing one. Overnight in Lucerne
			 
	Continental breakfast at hotel. Get ready for an excursion to Mt. Titlis. From Lucerne take a train to Engelberg. Your round trip ticket takes you from Engelberg to Mount Titlis by cable-car. At 3020 m / 10,000 ft. the glacier paradise with the world famous ROTAIR - provides a 360 degree panoramic view of the snow covered valleys, glaciers, the Black Forestregion, lakes & mountains. Experience the snow and ice on top of Mount Titlis. Try the chair lift Ice Flyer (weather permitting). Evening at leisure. Overnight in Lucerne.
	 
	
		
			Continental breakfast at hotel, check out from Lucerne Hotel. Drive to Chur and Explore Chur city and Chur is the ideal spot from which to set off on walks and visits to vineyards in the ‘Bündner Herrschaft’ wine making region. Overnight in Chur.
			 
	Continental breakfast at hotel, check out from Chur Hotel. Drive to Davos, On your way to Davos you will be having all fascinating scenic villages like Igis, Jenaz, Schiers, fideris etc and vulnerable attractions. Overnight in Davos.
	 
	Continental breakfast at hotel, check out from Davos Hotel. On your way to St. Moritz in the south of Switzerland you have several opportunities to experience the Grand Tour attractions. Relax for example on a train ride on the most beautiful Alpine train, the Bernina Express from Davos to Tirano. Later on move on to Lugano by bus or car, drive from Tirano to Lugano. Bernina Express is a combination of Train and Bus ride from Davos - Tirano - lugano. Overnight in Lugano.
	 
	Lugano for Zermatt, one visit that’s a must is Monte Brè. On your way lies Ascona. The city is famous for its mild climate, its Old Town and a lake promenade which is dot-ted with street cafés. Continue your journey and arrive in the region Valais. Here lies the Aletsch Glacier – the biggest glacier in the Alps. Continue moving down to Täsch which is your last stop by car before you continue by train on to Zermatt. Overnight in Zermatt.
	 
	A morning trip up the exhilarating open-air Gornergrat railway is not to be missed, for unrivalled views over the 4000 m peaks surrounding Zermatt. The Gornergrat train takes you from Zermatt to the top of the 3’089m (11’333 ft) Gornergrat. Enjoy the breathtaking view over the most famous peak in Switzerland – the Matterhorn. Evening at leisure. Overnight in Zermatt.
	 
	After making your way back down to Täsch to collect your car, your route begins with a stunning drive up through the Grand Tour attractions. Explore all scenic routes via Talstrasse, Sion, Sierre in between of Zermatt and Montreux. Leisure time and Overnight in Montreux.
	Have a great leisure day in Montreux and visit Château de Chillon or Rochers-de-Naye. Explore Montreux city vevey as well where you will explore chocolate factory, cheese factory, and Nestle head quarter etc. Overnight in Montreux.
	 
	Continental breakfast at the hotel. Check out and drive from Montreux to Geneva by exploring the Grand Tour attractions. Montreux’s local mountain Rochers-de-Naye at 2042 m offers spectacular views over Lake Geneva and the Alps. Visit to the Patek watch museum and more attractions. Overnight in Geneva.
	 
	After Continental breakfast, check out from Geneva Hotel and explore Geneva city. Driver will drop you at airport for departure flight. End of services
	 "," 39,935
                            "
mykonos,Greek Delights,"77,990","
                            8 NIGHTS
                        ","
	
		
			Meet and assist at International Athens Airport and transfer to your hotel. 
			Accommodation in Athens. 
			Overnight at your hotel.
	
		
			Breakfast at hotel
			Half Day city tour with Acropolis coach tour  
			In the morning you will be picked up from your hotel and start the half-day tour to Athens. This tour gives you an opportunity to observe the striking contrasts that make Athens such a fascinating city. Our expert guides will take you to see the Panathenaic Stadium where the first Olympic Games of modern times were held in 1896 (short stop). Continue and pass by the Presidential residence (ex Royal Palace) guarded by the Euzones in their colorful uniform, the Temple of Olympian Zeus, the Hadrian’s Arch, the Parliament and the memorial to the Unknown Soldier, the Academy, the University, the National Library, the Constitution Square (Syntagma). On the Acropolis visit the Architectural Masterpieces of the Golden Age of Athens:  The Propylaea, the Temple of Athena Nike, the Erechtheion, the Parthenon and finally “the harmony between material and spirit”, the monument that “puts order in the mind”, the New Acropolis Museum. 
			Return back to the hotel
			Free evening
			Overnight at your hotel.
			 
	Today after breakfast, you will check out from your hotel in Athens and transferred to Piraeus port for your ferry embarkation to Mykonos Island. Mykonos sits amidst the Aegean Sea like a unique Jewell handcrafted by time, the Greek sun and an anonymous local craftsman. All that can be said or written about Mykonos would be just too little. For centuries Mykonos existed under the shade of the religious centre of Delos and it had to wait until the 20th century to reach its international status and win a place on the world tourist map. 
	Mykonos,  famously called 'the island of the winds' due to the constant wind that blows, is the most popular and cosmopolitan island of the Cyclades and considered as one the most famous islands of the world. The sunlight of Mykonos from its first sunshine of dawn all the way to its last of the sunset is astonishing and supplements an atmosphere of images that seem to have sprung out of a painting. Arrival in Mykonos and transferred at your hotel. Rest of the day is free in order to explore the island. 
	Overnight at your hotel.
	
		
			Today, after breakfast the day will be free in order explore the island. Among the cobbled streets, next to the churches, behind the freshly painted shutters, through the delivery of island living, the heavenly beaches and the liveliness of the night, Mykonos still keeps its secrets: The happiest different moments for everyone, here, on  the most famous island in the world, each one of us makes each moment UNIQUE. Mykonos retains full beauty through the passage of time, and is and always will be a perfect host to visitors, offering unlimited vacation and great expectations. 
			Overnight at your hotel.
			 
	
		
			
				Today, after breakfast you will be picked up from your hotel and transferred at Mykonos port for your ferry embarkation to Santorini Island. A thousand sunsets, a thousand memories, a thousand heartbeats, colours of blue red & gold streaking the sky ... this is Santorini island ... Poets have written about it, artists attempt to capture its beauty. Nothing can quite describe ... the unsurpassed magic of Santorini. This tiny Greek island in the Aegean sea, rich in history & steeped in myth, is situated on the southern east tip of the Cyclades Cluster. Once famous for its seafaring captains & thriving trade from Russia towards England, France & Italy, & even further back in time the biblical volcanic catastrophe of 1500 BC, today Santorini is one of the most popular holiday destinations worldwide. Arrival in Santorini and transferred at your hotel. Rest of the day is yours to spend in order to explore the island and admire the breathtaking view
				Overnight at your hotel.
	
		
			
				
					Today, after breakfast you will be picked up for a cruise at the caldera and its hot springs. During this tour, you will have the unique chance to visit the active volcano of Santorini, walk on dried lava up to its peak, feel the heat underneath your feet and see the steam of sulphuric gases emerging from the earth bowels. Next, you will sail to the thermal springs where you can dive or step down into the blue waters in order to swim towards the springs (35-36 C). Last you will visit the traditional sister island of Santorini, Thirassia, where you can either swim,  go up to the village or simply relax and have something to eat. Return at your hotel.  
					Overnight at your hotel.
					 
					 
	Today, after breakfast you will be transferred to Heraklion airport for your departure flight via Athens
	 "," 4,792
                            "
mykonos,Greece Island Hopper,"76,990","
                            8 NIGHTS
                        ","
	
		WELCOME TO GREECE! On arrival in Athens, you will be met and transferred by our local representative to your hotel. Check into your hotel by 1500hrs. The rest of the day is free at leisure. Tonight enjoy Athens by Night tour (Operational only on Tue/Wed/Thu/Sat). Enjoy a illuminated orientation city tour of Athens, next visit to the Plaka area, conclude the tour with dinner in a typical Greek Tavern with bouzouki music and Greek Folk Dances. Overnight stay in Athens.
	
		This morning enjoy Athens City Tour. Visit Panathinaiko Stadium which was the cradle of the first Olympic Games in 1896. Pass by the Prime’s Ministers residence, Ex Royal Palace, Zappion (Conference and Exhibition Hall), National Garden, Hadrian’s Arc, St. Paul’s Church, Parliament, Tomb of the Unknown soldier, Schlieman’s House (Numismatic Museum), Catholic Cathedral, University, National Library, Old Parliament, Constitution Square, Russian Orthodox Church and then visit the Acropolis, the crowning beauty and glory of Ancient Athens, with its many monuments atop its rocky base, conclude the tour with the visit to the new ACROPOLIS museum. Overnight stay in Athens.
		 
	
		This morning you will have an early transfer to the port of Piraeus, to embark the normal ferry to Mykonos. Upon arrival at Mykonos you will be greeted and transferred to your hotel. Afternoon at leisure. Overnight stay in MYKONOS. 
	
		The day is at leisure. Enjoy all Mykonos has to offer, from beautiful sandy beaches to archaeological wonders to the extravagant nightlife! Kick back and relax by the beach, immerse yourself in the island’s rich history or dance the night away, Mykonos has it all! Overnight stay in Mykonos.
	
		This morning you will be transferred to ferry point to embark the ferry to Paros. Perched on the slopes a hill, overlooking the vast Aegean sea and the opposite Galatas, Paros Town is the center of the island’s activity. What’s more, in the picturesque Paros Town, you’ll find a great selection of Paros hotels, shops, cafes, restaurants, and taverns! Upon arrival you will be greeted and transferred to your hotel. Overnight stay in PAROS.
	
		The day at your leisure to explore Paros. Apart from a picturesque town, Paros also has fantastic beaches with lush greenery and blue-green waters. Love Bay and Askeli are the two most important beaches on the island, lthough there are many other nice green coves for a swim. Overnight stay in PAROS.
	
		This morning you will be transferred to ferry point for high-speed ferry to Santorini. Santorini is regarded by many as the most spectacular Greek island, Santorini boasts ancient rock formations, raw lava-layered cliffs, and beautiful black sand beaches. Upon arrival at Santorini you will be greeted and transferred to your hotel.  The rest of the day is free. Admire the town of Fira’s whitewashed houses, Narrow streets, and open-air cafes that cling to a steep cliff accessible by cable car or Donkey. Overnight stay in SANTORINI. 
	
		The morning is free. Later in the afternoon enjoy Volcano hotsprings and Oia sunset tour. Enjoy an unforgettable experience as you climb the volcano and swim in the lovely hot springs! Sailing with traditional wooden boat to the volcano, as you climb the volcano and explore dramatic rocky scenery. You have time to swim in the lovely hot springs! Enjoy free time for lunch. Later visit  Oia - climb up 200 steps to reach the top to enjoy the most beautiful sunset. Return from Oia by bus after sunset. Overnight stay in Santorini.
	
		Check out of the hotel latest by 12 noon. According to the departure time of your flight, we will transfer you to the airport for your return or onward flight back home. END OF SERVICES."," 4,731
                            "
mykonos,Gorgeous Greece,"71,200","
                            6 NIGHTS
                        ",,
mykonos,Charming Greek Island 6 Nights & 7 Days (Land only),"76,990","
                            6 NIGHTS
                        ","
	
		
			Meet and assist at International Athens Airport and transfer to your hotel. 
			Accommodation in Athens. 
			Overnight at your hotel.
	
		
			Breakfast at hotel
			Half Day city tour with Acropolis coach tour  
			In the morning you will be picked up from your hotel and start the half-day tour to Athens. This tour gives you an opportunity to observe the striking contrasts that make Athens such a fascinating city. Our expert guides will take you to see the Panathenaic Stadium where the first Olympic Games of modern times were held in 1896 (short stop). Continue and pass by the Presidential residence (ex Royal Palace) guarded by the Euzones in their colorful uniform, the Temple of Olympian Zeus, the Hadrian’s Arch, the Parliament and the memorial to the Unknown Soldier, the Academy, the University, the National Library, the Constitution Square (Syntagma). On the Acropolis visit the Architectural Masterpieces of the Golden Age of Athens:  The Propylaea, the Temple of Athena Nike, the Erechtheion, the Parthenon and finally “the harmony between material and spirit”, the monument that “puts order in the mind”, the New Acropolis Museum. 
			Return back to the hotel
			Free evening
			Overnight at your hotel.
			 
	Today after breakfast, you will check out from your hotel in Athens and transferred to Piraeus port for your ferry embarkation to Mykonos Island. Mykonos sits amidst the Aegean Sea like a unique Jewell handcrafted by time, the Greek sun and an anonymous local craftsman. All that can be said or written about Mykonos would be just too little. For centuries Mykonos existed under the shade of the religious centre of Delos and it had to wait until the 20th century to reach its international status and win a place on the world tourist map. 
	Mykonos,  famously called 'the island of the winds' due to the constant wind that blows, is the most popular and cosmopolitan island of the Cyclades and considered as one the most famous islands of the world. The sunlight of Mykonos from its first sunshine of dawn all the way to its last of the sunset is astonishing and supplements an atmosphere of images that seem to have sprung out of a painting. Arrival in Mykonos and transferred at your hotel. Rest of the day is free in order to explore the island. 
	Overnight at your hotel.
	
		
			Today, after breakfast the day will be free in order explore the island. Among the cobbled streets, next to the churches, behind the freshly painted shutters, through the delivery of island living, the heavenly beaches and the liveliness of the night, Mykonos still keeps its secrets: The happiest different moments for everyone, here, on  the most famous island in the world, each one of us makes each moment UNIQUE. Mykonos retains full beauty through the passage of time, and is and always will be a perfect host to visitors, offering unlimited vacation and great expectations. 
			Overnight at your hotel.
			 
	
		
			
				Today, after breakfast you will be picked up from your hotel and transferred at Mykonos port for your ferry embarkation to Santorini Island. A thousand sunsets, a thousand memories, a thousand heartbeats, colours of blue red & gold streaking the sky ... this is Santorini island ... Poets have written about it, artists attempt to capture its beauty. Nothing can quite describe ... the unsurpassed magic of Santorini. This tiny Greek island in the Aegean sea, rich in history & steeped in myth, is situated on the southern east tip of the Cyclades Cluster. Once famous for its seafaring captains & thriving trade from Russia towards England, France & Italy, & even further back in time the biblical volcanic catastrophe of 1500 BC, today Santorini is one of the most popular holiday destinations worldwide. Arrival in Santorini and transferred at your hotel. Rest of the day is yours to spend in order to explore the island and admire the breathtaking view
				Overnight at your hotel.
	
		
			
				
					Today, after breakfast you will be picked up for a cruise at the caldera and its hot springs. During this tour, you will have the unique chance to visit the active volcano of Santorini, walk on dried lava up to its peak, feel the heat underneath your feet and see the steam of sulphuric gases emerging from the earth bowels. Next, you will sail to the thermal springs where you can dive or step down into the blue waters in order to swim towards the springs (35-36 C). Last you will visit the traditional sister island of Santorini, Thirassia, where you can either swim,  go up to the village or simply relax and have something to eat. Return at your hotel.  
					Overnight at your hotel.
					 
					 "," 4,731
                            "
greece,Athens with Classical tour,"69,990","
                            6 NIGHTS
                        ","
	
		
			
				
					Meet and assist at Athens International Airport and transfer to your hotel. Rest of the day is yours to spend to explore this fascinating city. Athens: A magical city, the city with the most glorious history in the world is worshipped by gods and people. The enchanting capital of Greece has always been the birthplace of civilization. It is the city where democracy and most of the wise men of ancient times were born. The most important civilization of the ancient world flourished in Athens and relives through superb architectural masterpieces. Accommodation in Athens. Optional Athens by Night Tour.
					 
	From the Acropolis to Omonia Square, with the half-day Athens sightseeing and Acropolis museum tour you'll see all the famous sites of ancient and modern Athens on this comprehensive morning tour. Offering a perfect overview of the city, this guided half-day tour, the only one which includes headphone system will help you get your bearings if this is your first visit to Athens.       
	 
	We start with a photo stop at Panathinaikon Stadium where the first modern Olympic Games took place in 1896. It is the only stadium in the world that is built out of white marble. We then proceed, passing by Zappeion and The Temple of Olympian Zeus.  We will then pass the Athens Trilogy which includes the University of Athens, the Academy of Athens and the National Library. We Continue passing by the National Garden, Hadrian’s Arch, St. Paul’s Church, The Parliament, The Tomb of the Unknown soldier, Schliemann’s House (Numismatic Museum), Catholic Cathedral,  Old Parliament, Constitution Square, Russian Orthodox Church, and finally the ACROPOLIS where we will visit Propylea, Temple of Athena Nike, Parthenon, and the Erechtheion with its Porch of Maidens). 
	We continue the tour with a short pleasant walk passing by the Herodion and Dionysus Theatre in order to visit the ACROPOLIS museum. We skip the lines of the new museum and proceed to see the main attractions such as votives, artifacts of everyday life, statues from archaic period, Caryatids, and of  course the Parthenon hall with the metopes, the pediments and the frieze that will amaze you.  Evening free or optional Cape Sounion or Athens by Night tour. Accommodation in Athens.  
	Recommended options include Full Day Delphi / Full Day Argolis or the Full Day Cruise. Rates and descriptions at the end of the document. Accommodation in Athens
	 
	Breakfast at hotel & transfer to Vouliagmeni area & Divani Apollon Palace (About 25 kilometers from the Center of Athens) Divani Apollon Palace & Thalasso www.divanis.com is located in the heart of the Athenian Riviera Vouliagmeni hotel is ideally located for a memorable stay in Athens. Its unique location gives the opportunity to the guest at the one hand to relax by the private beach and enjoy all that Vouliagmeni resort has to offer while on the other hand he can visit the historic centre of the Athens, with its well known museums and other attractions. Divani Apollon Palace & Thalasso is located just half an hour drive from the city centre, thus offering the ability to enjoy all that Athens has to offer. Accommodation in Vouliagmeni. 
	 
	Breakfast at hotel. Just 5 minutes from the hotel, one can visit the luxurious Glyfada, one of the most famous shopping areas in Athens, with numerous boutiques, restaurants and cafés. Furthermore, the areas around the hotel offer a big variety of excursions, such as the Archeological area of Cape Sounion and the Vouliagmeni lake spa. Accommodation in Vouliagmeni.
	 
	Today, after breakfast you will check out from your hotel and be transferred to Athens Airport for your flight out. 
	 
	Today, after breakfast you will check out from your hotel and be transferred to Athens Airport for your flight out.
	 "," 4,301
                            "
greece,Summer of Five Stars at the Athenian Riviera,"56,990","
                            5 NIGHTS
                        ","
	
		
			
				
					Meet and assist at Athens International Airport and transfer to your hotel. Rest of the day is yours to spend to explore this fascinating city. Athens: A magical city, the city with the most glorious history in the world is worshipped by gods and people. The enchanting capital of Greece has always been the birthplace of civilization. It is the city where democracy and most of the wise men of ancient times were born. The most important civilization of the ancient world flourished in Athens and relives through superb architectural masterpieces. Accommodation in Athens. Optional Athens by Night Tour.
					 
	From the Acropolis to Omonia Square, with the half-day Athens sightseeing and Acropolis museum tour you'll see all the famous sites of ancient and modern Athens on this comprehensive morning tour. Offering a perfect overview of the city, this guided half-day tour, the only one which includes headphone system will help you get your bearings if this is your first visit to Athens.       
	 
	We start with a photo stop at Panathinaikon Stadium where the first modern Olympic Games took place in 1896. It is the only stadium in the world that is built out of white marble. We then proceed, passing by Zappeion and The Temple of Olympian Zeus.  We will then pass the Athens Trilogy which includes the University of Athens, the Academy of Athens and the National Library. We Continue passing by the National Garden, Hadrian’s Arch, St. Paul’s Church, The Parliament, The Tomb of the Unknown soldier, Schliemann’s House (Numismatic Museum), Catholic Cathedral,  Old Parliament, Constitution Square, Russian Orthodox Church, and finally the ACROPOLIS where we will visit Propylea, Temple of Athena Nike, Parthenon, and the Erechtheion with its Porch of Maidens). 
	We continue the tour with a short pleasant walk passing by the Herodion and Dionysus Theatre in order to visit the ACROPOLIS museum. We skip the lines of the new museum and proceed to see the main attractions such as votives, artifacts of everyday life, statues from archaic period, Caryatids, and of  course the Parthenon hall with the metopes, the pediments and the frieze that will amaze you.  Evening free or optional Cape Sounion or Athens by Night tour. Accommodation in Athens.  
	Recommended options include Full Day Delphi / Full Day Argolis or the Full Day Cruise. Rates and descriptions at the end of the document. Accommodation in Athens
	 
	Breakfast at hotel & transfer to Vouliagmeni area & Divani Apollon Palace (About 25 kilometers from the Center of Athens) Divani Apollon Palace & Thalasso www.divanis.com is located in the heart of the Athenian Riviera Vouliagmeni hotel is ideally located for a memorable stay in Athens. Its unique location gives the opportunity to the guest at the one hand to relax by the private beach and enjoy all that Vouliagmeni resort has to offer while on the other hand he can visit the historic centre of the Athens, with its well known museums and other attractions. Divani Apollon Palace & Thalasso is located just half an hour drive from the city centre, thus offering the ability to enjoy all that Athens has to offer. Accommodation in Vouliagmeni. 
	 
	Breakfast at hotel. Just 5 minutes from the hotel, one can visit the luxurious Glyfada, one of the most famous shopping areas in Athens, with numerous boutiques, restaurants and cafés. Furthermore, the areas around the hotel offer a big variety of excursions, such as the Archeological area of Cape Sounion and the Vouliagmeni lake spa. Accommodation in Vouliagmeni.
	 
	Today, after breakfast you will check out from your hotel and be transferred to Athens Airport for your flight out. 
	 "," 3,502
                            "
greece,Discover Crete,"53,990","
                            7 NIGHTS
                        ","
	This morning enjoy Athens City Tour. Visit Panathinaiko Stadium which was the cradle of the first Olympic Games in 1896. Pass by the Prime’s Ministers residence, Ex Royal Palace, Zappion (Conference and Exhibition Hall), National Garden, Hadrian’s Arc, St. Paul’s Church, Parliament, Tomb of the Unknown soldier, Schlieman’s House (Numismatic Museum), Catholic Cathedral, University, National Library, Old Parliament, Constitution Square, Russian Orthodox Church and then visit the Acropolis, the crowning beauty and glory of Ancient Athens, with its many monuments atop its rocky base, conclude the tour with the visit to the new ACROPOLIS museum. Overnight stay in Athens.
	 
	Buffet breakfast at the hotel. Today enjoy a half day tour of Knossos Palace and the Archaeological museum of Heraklion. 
	Visit the world famous Minoan Palace at Knossos, the home of the legendary Kings Minos who gave his name to Europe’s oldest civilization. Visit the Throne Room, The Royal apartments, Central Courtyard with its shrines and other fascinating areas within the Palace. Later visit the capital city of Crete, Heraklion where you visit the Archaeological museum of Heraklion. Overnight stay in Heraklion.
	
		Buffet breakfast at the hotel. The day is at leisure. Overnight stay in Crete
		 
	Buffet breakfast at the hotel. Check out of the hotel latest by 12 noon. According to the departure time of your flight, we will transfer you to the airport for your return or onward flight back home.
	END OF SERVICES."," 3,318
                            "
