place,package_name,price,time,about_trip,emi
dubai,Adorable Vacation In  Uae,"44,000","
                            4 NIGHTS
                        ",,
madrid,Discover Spain and Portugal (Land only),"87,990","
                            9 NIGHTS
                        ","
	• Arrive in Barcelona
	• Once you arrive at the airport, get transferred to your hotel
	• Spend the day relaxing and taking in the breath-taking sights this city has to offer. This enchanting city has so much to offer from ancient architectural wonders to first-rate museums to the Catalan cuisine and the fun-loving people. Barcelona is where you will find the beauty of the past, blending perfectly with the excitement of the present.
	• Overnight stay at the hotel
	• Good morning! Breakfast is ready and served at the hotel
	• Today, you will experience Barcelona in a Hop On Hop Off Tour of the city. Barcelona has a rich cultural background and today, it is a significant cultural center and a popular tourist destination. It has numerous monuments that have featured in the UNESCO World Heritage Sites like the Park Guell, Casa Mila, La Sagrada Familia, Palau de La Musica Catalana, etc. Enjoy being overwhelmed by the view of Antoni Gaudi's most outstanding works of art, admire the medieval architecture of the Gothic Quarter and the architectural splendor and modern luxury brands in Passeig de Gracia, and top it all up with a relaxing swim in the Mediterranean beaches or a visit to the vibrant Football Club Barcelona. 
	• Overnight stay at hotel
	 
	• After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour 
	• Check-out from your hotel and make your way to the Barcelona train Station for your train to Malaga (Train prices not included, available on request)
	• Arrive Malaga, transfer to hotel. Check-in at the hotel and relax today. 
	• Discover Malaga, which boasts some of the most significant cultural infrastructures and heritages in Europe. Málaga truly has it all, and its sights range from scenic beaches and hikes to its century-old castle structures, stylish harbors and excellent restaurants. 
	• Overnight stay at the hotel
	
		
			• After a lip-smacking breakfast at the hotel, get ready to experience the energy of Malaga
			• Begin your discovery of Malaga in a Hop On Hop Off Tour of the city. Various squares and walkways are dotted around Málaga, which you can stop at for a stroll and discover the history and culture the city has to offer. The different colors and structures around Málaga will ensure you get a warm welcome as you sit back and relax while your bus tour unfolds.
			• Overnight stay at hotel
			 
	• Enjoy a scrumptious breakfast at the hotel
	• Check-out from your hotel and make your way to Malaga train Station for your train to Seville (Train prices not included, available on request)
	• Arrive Seville, transfer to hotel. Check-in at the hotel and relax at the hotel. 
	• Discover Seville, the capital city of Andalucia, and visit its popular sightseeing landmarks in the afternoon in a Hop On Hop Off Tour of the city. See the best of Seville - the artistic, cultural, and financial capital of southern Spain. You will not be short of things to do in this beautiful city! Historical masterpiece of a city, you will see so much from prestigious Islamic monuments, to gardens and Flamenco festivals. 
	• Overnight stay at the hotel
	• Enjoy a delicious breakfast at the hotel
	• Check-out from your hotel and make your way to Seville train Station for your train to Madrid (Train prices not included, available on request)
	• Arrive Madrid, transfer to hotel. Check-in at the hotel and relax today
	• Overnight stay at the hotel
	• Wake up and grab a delicious breakfast at the hotel
	• Explore Madrid with a mid-day visit to the Royal Palace, the official residence of the Spanish monarchy from 1765 to 1931. Followed by a fully-guided panoramic tour of Madrid where you can learn about the origins of Spain’s fascinating capital city through its architecture. Visit beautiful quarters of Madrid of the Hapsburgs and Madrid of the Bourbons. Followed by, monuments from the time of the reign of Joseph Bonaparte in the 19th century including the elegant Plaza de Oriente and the Prado Museum.
	• You will also discover the boulevards of contemporary Madrid; the Gran Via, the Paseo de la Castellana, the Salamanca quarter, the Plaza de Castilla, the Parque del Oeste, the University Quarter, the commercial and business areas of Modern Madrid, the Las Ventas bullring before ending the tour with a visit to the Santiago Bernabeu Stadium, home of European football champions Real Madrid. During the tour, we will make a stop for a relaxing drink at the world famous Hard Rock Cafe. 
	• Overnight stay at the hotel
	• Enjoy a scrumptious breakfast at the hotel
	• It’s time to Check-out from the hotel and make your way to the Station for the next destination in your tour! Take a train to Lisbon (Train charges not included, available on request)
	• Arrive Lisbon. Make your way from the airport to the hotel. Check-in at the hotel.
	• Spend the day unwinding and relaxing. Spend time exploring Lisbon. 
	• Overnight stay at the hotel
	• After a lip-smacking breakfast at the hotel, get ready to experience the energy of Lisbon
	• Begin your discovery of Lisbon with a Hop On Hop Off Tour of the city. Explore Lisbon, a historical city full of stories to tell. Where old customs and ancient history intermix with cultural entertainment and hi-tech innovation. Don't forget to listen to Fado, a unique musical expression and the most melancholic reason to visit Lisbon.
	• Overnight stay at hotel
	 
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport for your onward flight."," 5,407
                            "
madrid,Best of Spain (Land Only),"66,990","
                            7 NIGHTS
                        ","
	
	"," 4,116
                            "
madrid,Best of Spain & Portugal (Land Only),"53,500","
                            6 NIGHTS
                        ","
	• Welcome to Barcelona, the Catalonian capital 
	• Your Spanish holiday will begin once you reach Barcelona. You will be taken to your hotel After you check-in, relax at the hotel itself 
	• Have a pleasant overnight stay in your hotel
	• Kick off this day of your vacation with a scrumptious buffet breakfast at your hotel
	• Private transfer to Barcelona railway station to take the high speed train to Madrid. After 3 hours, you will reach the capital of Spain
	• Pickup from the station and drop at the hotel. Unwind for a while and then you can explore your surroundings
	• Look forward to a good night’s sleep in your hotel
	• Relish a yummy buffet breakfast at the hotel
	• On this package, we have planned a City Tour of Madrid for you today 
	• The tour will take you to the old part of the city where you will visit the Royal Palace, the Sabatini Gardens and Campo del Moro (gardens), located in the city centre. You will see the magnificent architecture of Spain in buildings like the Church of San Francisco El Grande, the Fountains of Paseo del Prado, the Toledo Bridge, the Prado Museum and the Puerta de Alcalá, a neo-Classical monument 
	• Have a peaceful overnight stay at the hotel
	• Dig into a tasty buffet breakfast at the hotel
	• Private transfer to Madrid airport and take your flight to Lisbon. You will reach the capital of Portugal only in 1 hour
	• Reach your hotel on your own and check-in. Relax a bit and then head out to explore the beautiful city lying on the right bank of the Tagus river estuary
	• Have a comfortable overnight stay in your hotel
	• Have a luscious buffet breakfast at the hotel
	• Afterwards, go for a City Tour of Lisbon on SIC which will include visits to Jeronimos Monastery, Belem Tower, St George's Castle, Calouste Gulbenkian Museum, Parque das Nacoes, Berardo Museum, Madre de Deus Convent, São Roque Church and Design and Fashion Museum
	• Your afternoon will be free for a Fado Show with wine tasting
	• Rejuvenate yourself with an overnight stay in your hotel
	• Have a gratifying breakfast on the last day of your holiday
	• Then head to the airport to catch your departure flight"," 3,287
                            "
madrid,Explore Spain (Land only),"72,990","
                            7 NIGHTS
                        ","
	
		
			 
	 
	
		
			After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour 
			 
			Check-out from your hotel and get picked up for transfer to Madrid train Station for your train to Seville (Train prices not included, available on request)
			 
			Arrive Seville, transfer to hotel. Check-in at the hotel and relax today. 
			 
			Discover Seville, the capital city of Andalucia, and visit its popular sightseeing landmarks. Its tapas bars are known to be the best in the country! You will explore cobblestone streets, narrow medieval lanes and hidden plazas.
			 
			Overnight stay at the hotel""
			 
		 
	Enjoy a scrumptious breakfast at the hotel
	 
	It’s time to Check-out from the hotel and transfer to the train station for the next destination in your tour! Take the train to Valencia (Train prices not included, available on request)
	 
	Arrive Valencia. Get transferred from the train station to the hotel. Check-in at the hotel.
	 
	Spend the day unwinding and relaxing. Spend time exploring Valencia. Blessed with beautiful beaches and a fascinating mixture of ancient and ultra-modern attractions, it is a thrilling place to visit.
	 
	Overnight stay at the hotel
	After a lip-smacking breakfast at the hotel, get ready to experience the energy of Valencia
	 
	Begin your discovery of Valencia with a Bike Tour. Discover the stunning cultural and architectural monuments which stand testimony to Valencia’s glorious past.
	 
	Overnight stay at hotel
	 
	Enjoy a delicious breakfast at the hotel
	Check-out from your hotel and get picked up for transfer to Valencia train Station for your train to Barcelona (Train prices not included, available on request)
	Arrive Barcelona, transfer to hotel. Check-in at the hotel and relax today
	Overnight stay at the hotel""
	 
	Good morning! Breakfast is ready and served at the hotel
	Today, you will experience Barcelona in a Hop On Hop Off Tour of the city. Barcelona has a rich cultural background and today, it is a significant cultural center and a popular tourist destination. It has numerous monuments that have featured in the UNESCO World Heritage Sites like the Park Guell, Casa Mila, La Sagrada Familia, Palau de La Musica Catalana, etc. This enchanting city has so much to offer from ancient architectural wonders to first-rate museums to the Catalan cuisine and the fun-loving people. Barcelona is where you will find the beauty of the past, blending perfectly with the excitement of the present.
	Overnight stay at hotel
	 
	All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	Check-out from the hotel and get transferred to the airport.
	 "," 4,485
                            "
dubai,Amazing Abu Dhabi,"49,990","
                            2 NIGHTS
                        ","
	Arrive at Dubai International Airport and proceed to your hotel or resort.Get transfers to YAS island. 
	 
	Overnight stay at hotel.
	 
	
		
			
				
					After delicious breakfast, Discover the unique yet mesmerizing capital of the U.A.E. 
					Abu Dhabi offers something unique for people from all walks of life and tastes. Whether you’re a resident or a tourist, the U.A.E’s capital is full of ample amount of things to do or places to visit. Bringing you the eye-catching experience to visit the famous attraction of Abu Dhabi. 
					 
					Get picked up from your hotel/preferred location in an AC bus. 
					The first destination you will spot is the majestic white monumental Sheik Zayed Grand Mosque on which the name coined in honor of the late president, Sheik Zayed bin Sultan Al Nahyan. 
					Further, in your list of Abu Dhabi tourist places, you will see the Emirates Palace and continue your journey to Abu Dhabi Corniche, which has a well-planned location with plenty of Kids play area, restaurants, and cafes.
					Just before we move out of the modern Abu Dhabi attractions like Ferrari World and YAS Island, you will visit the Heritage Village and Abu Dhabi Museum which will give you an opportunity to get an insight into its history. 
					 
					Overnight stay at hotel.
					 
	Your trip to Dubai ends with a lavish breakfast on this day. 
	 "," 3,072
                            "
dubai,YES to YAS,"39,990","
                            3 NIGHTS
                        ","
	Arrive at Dubai International Airport and proceed to your hotel or resort.Get transfers to YAS island.
	Relax & unwind yourself, rest day is at leisure.
	Overnight stay at hotel.
	After delicious breakfast, Discover the unique yet mesmerizing capital of the U.A.E. 
	Abu Dhabi offers something unique for people from all walks of life and tastes. Whether you’re a resident or a tourist, the U.A.E’s capital is full of ample amount of things to do or places to visit. Bringing you the eye-catching experience to visit the famous attraction of Abu Dhabi. 
	 
	Get picked up from your hotel/preferred location in an AC bus. 
	The first destination you will spot is the majestic white monumental Sheik Zayed Grand Mosque on which the name coined in honor of the late president, Sheik Zayed bin Sultan Al Nahyan. 
	Further, in your list of Abu Dhabi tourist places, you will see the Emirates Palace and continue your journey to Abu Dhabi Corniche, which has a well-planned location with plenty of Kids play area, restaurants, and cafes.
	Just before we move out of the modern Abu Dhabi attractions like Ferrari World and YAS Island, you will visit the Heritage Village and Abu Dhabi Museum which will give you an opportunity to get an insight into its history. 
	Overnight stay at hotel.
	Post your sumptuous breakfast, day is at leisure to explore on your own or we recommmend you to  enjoy your day at one the theme parks available at YAS island itself.
	Overnight Stay at Hotel.
	Your trip to Dubai ends with a lavish breakfast on this day. 
	Check out from the hotel and take transfer to the airport for your return travel."," 2,457
                            "
berlin,Berlin - City Break (Land only),"32,990","
                            4 NIGHTS
                        ","
	
	 
	 
	 
	 "," 2,027
                            "
berlin,Best of Munich and Berlin (Land only),"67,990","
                            6 NIGHTS
                        ","
	
		
			
				
	 
	
	 
	 
	(Please note, that these are only suggested activities and are not included in the package)
	 
	 
	(Please note, that these are only suggested activities and are not included in the package)
	 
	 
	(Please note, that these are only suggested activities and are not included in the package)
	 
	 
	(Please note, that these are only suggested activities and are not included in the package)
	 "," 4,178
                            "
berlin,Enchanting Cities of Germany (Land only),"74,990","
                            7 NIGHTS
                        ","
	
		
			
				
					• Arrive in Berlin and get ready for a fun-filled holiday.
					• Once you arrive at the airport, get transferred to your hotel
					• Welcome to Berlin. Spend the day relaxing and taking in the breath-taking sights the city has to offer. Berlin is a city of vibrant culture, fabulous architecture and remarkable history. Usually associated with the World War II, the city still has many historical monuments that go on to show how the city has been influenced by some of the greatest leaders in the history of Germany. 
					• Overnight stay at the hotel
					(Please note, that these are only suggested activities and are not included in the package)
	• Wake up and grab a delicious breakfast at the hotel
	• Enjoy your day visiting the most famous attractions in Berlin. Visit the East Side Gallery, the world’s longest open-air gallery that is 1.3 km long and discover several years of history and art at this place. Walk through the Bernauer Strasse street and see the artwork on the Berlin Wall. Head to Mauerpark and relax in its serene atmosphere. Also, the Reichstag building and Berlin Dom or Berlin Cathedral are a not-to-miss here. Finally, visit the famous 18th century historical monument- Brandenburg Gate.
	• Overnight stay at Hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• Wake up and grab a delicious breakfast at the hotel and check out to proceed forward.
	• Transfer to the city of Dresden, about 193 km from Berlin and explore it to the fullest. On arrival, Check-in at your hotel. Visit the astounding Dresden Castle which is now a major museum in Dresden. Dresden Frauenkirche, another ancient architectural gem, is an 18th century Lutheran church with Romanesque architecture. See the Zwinger Palace, a huge Baroque-style building in Dresden which is now a museum. The palace has a wonderful architecture and beautiful gardens; the palace museum houses scientific exhibits, paintings and a lot more.  
	• Overnight stay at Hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• Breakfast at the hotel
	• Continue your journey towards Nuremberg, post checking out of your hotel.
	• Upon arrival - Check in at your hotel and the day is at leisure for you to explore the German city known for its medieval architecture on your own. 
	• Overnight stay at the hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• Enjoy a lip-smacking breakfast at the hotel
	• Start with exploring the Old Town of Nuremberg. Visit the Nuremberg Castle that houses a multitude of buildings- the Imperial Castle, Burgraves' Castle, Luginsland, Vestner Gate, Imperial Stables and Bastions. Finally, visit the Frauenkirche Church. This is a Gothic-style Catholic church that is a must-see in Nuremberg. 
	• Overnight stay at hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• Savour your breakfast at the hotel
	• It’s time to Check-out from the hotel and proceed forward for the next destination in your tour! Arrive Munich and Check-In at your hotel.
	• Evening is at leisure to spend time exploring Munich on your own. Munich offers a number of diverse sights that will please any taste. Whether you love the architecture of venerable churches and palaces or enjoy relaxing in vast parks or a pavement cafe – you will find something that will make you happy.
	• Overnight stay at the hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• Have a delicious breakfast at your hotel.
	• Get ready to explore the culture and heritage of Munich. Marienplatz or Mary’s Square is a central square with the New Town Hall in the north and Old Town Hall on the east. Marienplatz hosts the Christmas Market when Christmas is nearing. You will visit the New Town Hall or Neues Rathaus in Mary’s Square. Later, head to Frauenkirche Cathedral, a 15th century church with late-Gothic interiors. It houses a tower from where the surroundings can be viewed. Also, in Munich you can see the Olympiastadion or Olympic Stadium and the BMW Museum. 
	• Overnight stay at the hotel
	(Please note, that these are only suggested activities and are not included in the package)"," 4,608
                            "
berlin,Ideal Germany (Land Only),"60,190","
                            9 NIGHTS
                        ","
	
		
			
				
	
		
			
	
		
	
		
			
	
		
			
	
		
			
	
		
	
		
	
		
			
	
		
			"," 3,699
                            "
mauritius,Simply Mauritius Ex-Delhi : 4 Nights / 5 Days,"59,990","
                            4 NIGHTS
                        ","
	After breakfast, proceed for a full-day tour of the South Island of Mauritius.  Visit Curepipe, a model ship factory, Trou Aux Cerfs the crater of an extinct volcano Proceed for Grand Bassin- Sacred Lake for Hindus in Mauritius and Shiva Temple. Drive through Plaine Champagne & Black River Gorges and visit the 23-coloured Nature Park for a surreal experience . At the end of the day, come back to the hotel, have dinner and retire for the night.
	
	This day marks the end of a fabulous vacation to Mauritius. Rise to a charming morning and indulge in a mouth-watering breakfast at your hotel, check out from your hotel (check-out time is 1200 hours) before you head to the airport for your flight back home."," 3,686
                            "
madrid,Classic Spain (Land Only),"50,840","
                            5 NIGHTS
                        ","
	• Welcome to Madrid, the Spanish capital 
	• Your Spanish holiday will begin upon your arrival in Madrid. You will be taken to your hotel by a  car with an English-speaking driver
	• After you check-in, unwind at the hotel itself 
	• Have a peaceful overnight stay in your hotel
	
		
			• Take joy in an appetizing buffet breakfast at the hotel
			• After that, private transfer to the railway station to catch your high speed train to Seville
			• On reaching your destination, private transfer to your hotel and check-in 
			• Your afternoon will be free for leisure activities. There might be a possibility to book an Optional Flamenco Dance Show in the capital of Flamenco
			• Relax yourself with an overnight stay at your hotel
	• Kick off your day with a buffet breakfast at the hotel
	• Today you will enjoy a City Tour of Seville
	• First stop of this tour will be the Cathedral, one of the world’s most stunning Gothic temples. Afterwards you will visit the Santa Cruz Quarter, the Reales Alcázares (Royal Fortresses) and the Archive of the Indies. Then, you will travel towards Guadalquivir river where you will see the Torre del Oro and take a boat cruise.
	• After afternoon free lunch, private transfer to station to take high speed train to Barcelona 
	• Private transfer to hotel in Barcelona 
	• Unwind for a while and then look forward to a good night’s sleep in your hotel
	• Start your day with a yummy buffet breakfast at the hotel
	• Today, you will go out on a Tour of Barcelona 
	• On this tour, you will see the major monuments of the city- the Barcelona Cathedral and the Sagrada Familia (a Roman Catholic church). You will then head to the Olympic Village, the Columbus Monument and the Montjuïc, a hill from where you can sight the Olympic Stadium   
	• Rejuvenate yourself with an overnight stay at the hotel
	• Have a mouth-watering breakfast on the last day of your holiday
	• Then head to the airport to take your departure flight"," 3,124
                            "
mauritius,Simply Mauritius - Land Only,"19,990","
                            4 NIGHTS
                        ","
	
		
			Mauritius is more than just an island. It has a rich colonial history, a unique biodiversity and gorgeous, gorgeous weather. This is apart from the fact that it is blessed with an array of stunning beaches, spectacular coastline and teeming coral reefs. Mauritius has every creature comfort that a traveler wants, yet it retains its off-the-beaten-track appeal. Upon arrival in Mauritius, you will be welcomed by our representative who will escort you to your hotel. Check-in, relax and spend the rest of the day at leisure. Dinner will be served in one of the restaurants at the hotel. After dinner, retire to your room for an overnight stay.
	
		
			
				
					After breakfast, proceed for a full-day tour of the South Island of Mauritius.  Visit Curepipe, a model ship factory, Trou Aux Cerfs the crater of an extinct volcano Proceed for Grand Bassin- Sacred Lake for Hindus in Mauritius and Shiva Temple. Drive through Plaine Champagne & Black River Gorges and visit the 23-coloured Nature Park for a surreal experience . At the end of the day, come back to the hotel, have dinner and retire for the night.
					 
					
	
		
			
				Ile Aux Cerfs is most probably one of the most beautiful places in Mauritius. It is an emerald colored lagoon on the east coast of this lovely island. After a hearty breakfast at the hotel, embark on an excursion to its sandy beaches, beautiful lagoon and a wide array of tourist friendly beach activities. Nothing beats a swim in the blue waters of the ocean. You can choose to don the snorkel and check out the marine life under the waves.  You can also enjoy optional water sports such as banana boat ride, water skiing, parasailing, waterfall visit and undersea walk at an additional cost. After a fun-filled and exciting day, you will be transferred back to the hotel in the evening. Later in the night, have dinner at one of the restaurants and stay overnight at the hotel.
				 
				
	
		
			This day marks the end of a fabulous vacation to Mauritius. Rise to a charming morning and indulge in a mouth-watering breakfast at your hotel, check out from your hotel (check-out time is 1200 hours) before you head to the airport for your flight back home."," 1,228
                            "
mauritius,Romantic Mauritius with Gold Beach Resort,"76,990","
                            6 NIGHTS
                        ","
	
		Mauritius is more than just an island. It has a rich colonial history, a unique biodiversity and gorgeous, gorgeous weather. This is apart from the fact that it is blessed with an array of stunning beaches, spectacular coastline and teeming coral reefs. Mauritius has every creature comfort that a traveler wants, yet it retains its off-the-beaten-track appeal. Upon arrival in Mauritius, you will be welcomed by our representative who will escort you to your hotel. Check-in, relax and spend the rest of the day at leisure. Dinner will be served in one of the restaurants at the hotel. After dinner, retire to your room for an overnight stay.
	After breakfast, proceed for a full-day tour of the South Island of Mauritius. Visit Curepipe, a model ship factory, Trou Aux Cerfs the crater of an extinct volcano Proceed for Grand Bassin - Sacred Lake for Hindus in Mauritius and Shiva Temple. Drive through Plaine Champagne & Black River Gorges and visit the 23-coloured Nature Park for a surreal experience. At the end of the day, come back to the hotel, have dinner and retire for the night.
	
	After a leisurely breakfast proceed for a full-day tour of North Island. Located in the north Island is the delightful city of Port Louis, the capital of Mauritius. It is home to Chap de Mars Racecourse, the second oldest racecourse in the world. We drive to Port Louis for a visit of the capital via the Citadel & its surrounding area and stop for a visit at Marie Reine De Paix (View Point ). We visit  the Champ de Mars race course , post which we proceed to Le Caudan Waterfront which has approximately 170 shops where you can buy all the Mauritius souvenirs. Our last stop is at Jumbo shopping mall on the way back to hotel  for an hour. Later in the night, have dinner at one of the restaurants and stay overnight at the hotel.
	
	
	Ile Aux Cerfs is most probably one of the most beautiful places in Mauritius. It is an emerald colored lagoon on the east coast of this lovely island. After a hearty breakfast at the hotel, embark on an excursion to its sandy beaches, beautiful lagoon and a wide array of tourist friendly beach activities. Nothing beats a swim in the blue waters of the ocean. You can choose to don the snorkel and check out the marine life under the waves.  You can also enjoy optional water sports such as banana boat ride, water skiing, parasailing, waterfall visit and undersea walk at an additional cost. After a fun-filled and exciting day, you will be transferred back to the hotel in the evening. Later in the night, have dinner at one of the restaurants and stay overnight at the hotel.
	This day marks the end of a fabulous vacation to Mauritius. Rise to a charming morning and indulge in a mouth-watering breakfast at your hotel. Later check out from your hotel (check-out time is 1200 hours) before you head to the airport for your flight back home."," 4,731
                            "
mauritius,Awesome Mauritius - Honeymooner's Delight,"62,000","
                            4 NIGHTS
                        ",,
europe,Zagreb - City Break (Land only),"38,990","
                            3 NIGHTS
                        ","
	• Wake up and grab a delicious breakfast at the hotel
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories"," 2,396
                            "
europe,Dubrovnik City Break (Land Only),"38,990","
                            3 NIGHTS
                        ","
	
		
			"," 2,396
                            "
europe,,"28,990",,,
europe,Frankfurt - City Break (Land only),"30,990","
                            3 NIGHTS
                        ","
	
		
			
				
					• Arrive in Frankfurt
					• Once you arrive at the airport, get transferred to your hotel
					• Welcome to Frankfurt. This large metropolis houses everything from modern skyscrapers to ancient Gothic structures. History and art museums are a plenty in Frankfurt. An impressive combination of restaurants serving your favourite food, lush parks with a serene atmosphere perfect for relaxing and centuries-old architectural wonders.
					• Overnight stay at the hotel
	
		
			
				• Wake up and grab a delicious breakfast at the hotel
				• Begin your day by visiting the famous and beautiful Frankfurt Cathedral. This red Gothic architectural gem of Frankfurt adds to the historical importance of the city. Frankfurt Cathedral is a Roman Catholic Church dedicated to St. Bartholomew. Housing an amazing collection of artworks as old as 700 years, the Stadel Museum in Frankfurt is a must-visit for the lovers of art. Visit the beautiful historical market area in Frankfurt- Romerberg. The Fountain of Justice is a major attraction in Romerberg.
				• Overnight stay at Hotel
				(Please note, that these are only suggested activities and are not included in the package)
	
		
			• Enjoy a lip-smacking breakfast at the hotel
			• Head out to explore the city of Offenbach that is located on the left bank of River Main and is the neighbouring city of Frankfurt. The two cities are connected by bridges. Ledermuseum or the German Leather Museum is one of the places to visit in Offenbach. Klingspor Museum is a museum of art, typography and book production. Lovers of adventure can head to the Fun Forest GmbH AbenteuerPark. Château de Rumpenheim, a beautiful castle located on the river bank is another must-visit in Offenbach.
			• Overnight stay at hotel
			(Please note, that these are only suggested activities and are not included in the package)
	
		
			
				• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
				• Check-out from the hotel and get transferred to the airport for your onward flight."," 1,904
                            "
mauritius,Sweet Mist Of Mauritius,"29,999","
                            4 NIGHTS
                        ",,
europe,Best of Cyprus (Land only),"39,990","
                            7 NIGHTS
                        ","
	• Arrive in Larnaca. The picturesque city of Larnaca is indeed a sight to behold. The crystal-clear waters and sandy white beaches this city has to offer are a holiday goers paradise. 
	• Once you arrive at the airport, get transferred to your hotel
	• Day is at leisure for you to explore the city on your own
	• Overnight stay at the hotel
	• Enjoy a delicious breakfast at the hotel
	• Post breakfast head out for Cyprus Wine Tasting in Larnaca. Unwind with the aromatic allure of Cyprus' wine offerings. Learn about grape variety, region and food pairing for each of 10 wine samplings and enjoy the old part of Larnaca. Enjoy the wines in their proper preparation served with light snacks and an optional cheese platter.
	• Overnight stay at the hotel
	• After a lovely breakfast at the hotel, prepare for the next leg of your Cyprus tour 
	• Following breakfast this morning it’s s time to check out of the hotel and make your way to the next destination, Limassol.
	• Upon arrival please make your way to the hotel and check in. 
	• Overnight stay at the hotel.
	
		
			• Enjoy a delicious breakfast at the hotel.
			• Set out for a remarkable day as you proceed for a full day tour of Cyprus’ landmarks like, Kourion Ancient Theatre, Kolossi Castle and Cyprus Villages.
			The morning kicks off with a trip to Kourion – one of the most impressive archaeological sites on the island. It’s classic Greco-Roman, with a half-moon of seats facing out to sea. Kolossi Castle is the next stop. This Crusader-era castle is surrounded by flowering plants and a pretty courtyard. Next, you’ll head for the mountain-ringed village of Omodos, where you’ll have free time to wander its skinny streets and Byzantine buildings. 
			• Overnight stay at the hotel
			 
	• Have a hearty breakfast at the hotel 
	• Following breakfast this morning it’s s time to check out of the hotel and make your way to the next destination, Paphos.
	• Upon arrival please make your way to the hotel and check in. 
	• Overnight stay at the hotel.
	• Enjoy your breakfast at the hotel
	• Paphos has plenty to offer, from castles and tombs of ancient nobles to the famous St. Paul's Pillar and gorgeous sandy beaches. Spend the day unwinding and relaxing.
	• Overnight stay at the hotel
	• Enjoy a scrumptious breakfast at the hotel
	• Today get amazed with more than 1,200 animals from 210 different species of Paphos Zoo. It’s no surprise that Paphos Zoo is rated as one of the top three parks in Europe. Set in a beautiful panoramic location that showcases the magic of nature, the animals enjoy a high standard of living in a natural environment. Come along and acquaint yourself with one of Europe’s largest bird and exotic parrot collections as well as an interesting variety of rare animals such as giant 150kg tortoises, deer, antelopes, reptiles, eagles, owls and much-much more.
	• Overnight stay at the hotel
	 
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport for your onward flight."," 2,457
                            "
europe,Cologne - City Break (Land Only),"22,990","
                            3 NIGHTS
                        ","
	
		
			
				
	
	(Please note, that these are only suggested activities and are not included in the package)"," 1,413
                            "
cairns,Experiential Australia,"68,990","
                            7 NIGHTS
                        ","
	• Welcome to Australia! Arrive at Cairns airport and get transferred to your hotel.
	• Have a hearty breakfast at the hotel.
	• Arrive Alice Springs Airport (Flight prices not included, available on request) by 1145Hrs and seat in coach transfer to the hotel and check-in."," 4,239
                            "
helsinki,Best of Baltics and Finland (Land Only),"54,990","
                            7 NIGHTS
                        ","
	 
	 "," 3,379
                            "
croatia,Best of Slovenia & Croatia (Land only),"1,57,990","
                            7 NIGHTS
                        ","
	
	 
	
		
	 
	 
	 
	 
	 "," 9,708
                            "
